trade_num,asset,direction,ob_zone,decision_time_ist,entry_time_ist,exit_time_ist,entry_price,sl_price,tp_price,sl_dist_pct,leverage,actual_sl_risk_pct,tp_ret_pct,outcome,realized_r,loss_mechanism,starting_capital_gross,gross_pnl_usd,ending_capital_gross,starting_capital_net,fees_usd,net_pnl_usd,ending_capital_net
1501,XRPUSD,SHORT,"[1.05, 1.06]",2026-06-28 12:30 IST,2026-06-28 12:30 IST,2026-06-28 13:30 IST,1.0494,1.0556,1.0431,0.5932,59.0,35.0,35.4,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,1.5870503676008377e+55,-5.554676286602932e+54,1.0315827389405445e+55,6.520760779487384e+27,3.0778514635065623e+26,-2.59005141917124e+27,3.9307093603161435e+27
1502,BTCUSD,LONG,"[59721.50, 60119.00]",2026-06-28 18:30 IST,2026-06-28 18:30 IST,2026-06-28 21:30 IST,60019.625,59721.5,60379.7427,0.4967,70.46,35.0,42.28,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,1.0315827389405445e+55,-3.610539586291905e+54,6.705287803113539e+54,3.9307093603161435e+27,2.215765752662345e+26,-1.5973248513768848e+27,2.3333845089392588e+27
1503,ETHUSD,LONG,"[1561.70, 1569.80]",2026-06-28 23:30 IST,2026-06-29 00:30 IST,2026-06-29 00:30 IST,1567.775,1561.7,1577.1816,0.3875,90.32,35.0,54.19,FILLED_SL,-1.0,INSTANT_BLOWTHROUGH,6.705287803113539e+54,-2.3468507310897387e+54,4.3584370720238004e+54,2.3333845089392588e+27,1.686094043754109e+26,-9.852939825041515e+26,1.3480905264351073e+27
1504,XRPUSD,SHORT,"[1.05, 1.06]",2026-06-29 08:30 IST,2026-06-29 08:30 IST,2026-06-29 09:30 IST,1.052,1.0578,1.0456,0.5561,62.94,35.0,37.76,FILLED_TP,1.0789,N/A,4.3584370720238004e+54,1.6458464177132586e+54,6.004283489737059e+54,1.3480905264351073e+27,6.787601234177114e+25,4.411940802215124e+26,1.7892846066566197e+27
1505,XRPUSD,LONG,"[1.04, 1.05]",2026-06-30 05:30 IST,2026-06-30 08:30 IST,2026-06-30 08:30 IST,1.0455,1.0359,1.0518,0.9182,38.12,35.0,22.87,FILLED_TP,0.6534,N/A,6.004283489737059e+54,1.3731983974887634e+54,7.377481887225822e+54,1.7892846066566197e+27,5.456199747423501e+25,3.546529835825275e+26,2.143937590239147e+27
1506,BTCUSD,LONG,"[58993.50, 59688.00]",2026-06-30 08:30 IST,2026-06-30 09:30 IST,2026-06-30 17:30 IST,59514.375,58993.5,59871.4613,0.8752,39.99,35.0,23.99,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,7.377481887225822e+54,-2.5821186605290376e+54,4.795363226696784e+54,2.143937590239147e+27,6.858964166486182e+25,-8.189677982485632e+26,1.324969791990584e+27
1507,SOLUSD,LONG,"[71.01, 72.35]",2026-06-30 17:30 IST,2026-06-30 18:30 IST,2026-06-30 18:30 IST,72.0134,71.0125,72.4455,1.3898,25.18,35.0,15.11,FILLED_TP,0.4317,N/A,4.795363226696784e+54,7.245596199737113e+53,5.5199228466704954e+54,1.324969791990584e+27,2.669299664633581e+25,1.7350447820118273e+26,1.4984742701917668e+27
1508,XRPUSD,LONG,"[1.04, 1.04]",2026-07-01 15:30 IST,2026-07-01 15:30 IST,2026-07-01 15:30 IST,1.04,1.0354,1.0462,0.4399,79.56,35.0,47.74,FILLED_TP,1.3639,N/A,5.5199228466704954e+54,2.6350211368697102e+54,8.154943983540206e+54,1.4984742701917668e+27,9.537600396938834e+25,6.199440258010242e+26,2.118418295992791e+27
1509,BTCUSD,SHORT,"[59876.00, 60673.50]",2026-07-02 00:30 IST,2026-07-02 00:30 IST,2026-07-02 02:30 IST,60075.375,60673.5,59714.9227,0.9956,35.15,35.0,21.09,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,8.154943983540206e+54,-2.854230394239072e+54,5.300713589301134e+54,2.118418295992791e+27,5.957640391358966e+25,-8.010228075110665e+26,1.3173954884817243e+27
1510,XRPUSD,SHORT,"[1.06, 1.08]",2026-07-02 02:30 IST,2026-07-02 02:30 IST,2026-07-02 02:30 IST,1.0671,1.077,1.0607,0.9277,37.73,35.0,22.64,FILLED_TP,0.6467,N/A,5.300713589301134e+54,1.199840615090988e+54,6.500554204392122e+54,1.3173954884817243e+27,3.975979426388654e+25,2.584386627152624e+26,1.5758341511969868e+27
1511,ETHUSD,LONG,"[1606.05, 1624.40]",2026-07-02 03:30 IST,2026-07-02 03:30 IST,2026-07-02 03:30 IST,1619.8125,1606.05,1629.5314,0.8496,41.19,35.0,24.72,FILLED_TP,0.7062,N/A,6.500554204392122e+54,1.6067085057310767e+54,8.1072627101232e+54,1.5758341511969868e+27,5.19321082426894e+25,3.375587035774811e+26,1.913392854774468e+27
1512,BTCUSD,LONG,"[59768.00, 60225.00]",2026-07-02 04:30 IST,2026-07-02 04:30 IST,2026-07-02 05:30 IST,60110.75,59768.0,60471.4145,0.5702,61.38,35.0,36.83,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,8.1072627101232e+54,-2.8375419485431197e+54,5.26972076158008e+54,1.913392854774468e+27,9.395867037968671e+25,-7.636461695507504e+26,1.1497466852237175e+27
1513,BTCUSD,SHORT,"[60098.50, 60835.00]",2026-07-02 06:30 IST,2026-07-02 06:30 IST,2026-07-02 06:30 IST,60282.625,60835.0,59920.9293,0.9163,38.2,35.0,22.92,FILLED_TP,0.6548,N/A,5.26972076158008e+54,1.207716607562973e+54,6.477437369143053e+54,1.1497466852237175e+27,3.513325099016725e+25,2.2836613143608707e+26,1.3781128166598045e+27
1514,ETHUSD,SHORT,"[1619.75, 1645.95]",2026-07-02 06:30 IST,2026-07-02 08:30 IST,2026-07-02 11:30 IST,1626.3,1645.95,1616.5422,1.2083,28.97,35.0,17.38,FILLED_TP,0.4966,N/A,6.477437369143053e+54,1.1257983931917723e+54,7.603235762334826e+54,1.3781128166598045e+27,3.1936028735138543e+25,2.0758418677840053e+26,1.585697003438205e+27
1515,ETHUSD,SHORT,"[1643.45, 1660.00]",2026-07-02 15:30 IST,2026-07-02 15:30 IST,2026-07-02 17:30 IST,1647.5875,1660.0,1637.702,0.7534,46.46,35.0,27.87,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,7.603235762334826e+54,-2.661132516817189e+54,4.9421032455176366e+54,1.585697003438205e+27,5.893420964855055e+25,-6.139281608519222e+26,9.717688425862829e+26
1516,SOLUSD,LONG,"[80.41, 80.89]",2026-07-03 07:30 IST,2026-07-03 07:30 IST,2026-07-03 07:30 IST,80.7705,80.409,81.2551,0.4476,78.2,35.0,46.92,FILLED_TP,1.3406,N/A,4.9421032455176366e+54,2.3188656027756307e+54,7.260968848293268e+54,9.717688425862829e+26,6.079466523937141e+25,3.9516532405591415e+26,1.366934166642197e+27
1517,XRPUSD,LONG,"[1.13, 1.14]",2026-07-04 10:30 IST,2026-07-04 10:30 IST,2026-07-04 10:30 IST,1.1381,1.1274,1.1449,0.9358,37.4,35.0,22.44,FILLED_TP,0.6412,N/A,7.260968848293268e+54,1.629392089707065e+54,8.890360938000333e+54,1.366934166642197e+27,4.0899440369690205e+25,2.658463624029863e+26,1.6327805290451833e+27
1518,SOLUSD,LONG,"[81.80, 82.36]",2026-07-04 13:30 IST,2026-07-04 14:30 IST,2026-07-04 14:30 IST,82.2215,81.8,82.7148,0.5126,68.27,35.0,40.96,FILLED_SL,-1.0,INSTANT_BLOWTHROUGH,8.890360938000333e+54,-3.111626328300116e+54,5.778734609700217e+54,1.6327805290451833e+27,8.918127163769695e+25,-6.606544568035111e+26,9.721260722416722e+26
1519,XRPUSD,LONG,"[1.13, 1.14]",2026-07-05 07:30 IST,2026-07-05 07:30 IST,2026-07-05 14:30 IST,1.1407,1.1332,1.1475,0.6575,53.23,35.0,31.94,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,5.778734609700217e+54,-2.0225571133950758e+54,3.7561774963051415e+54,9.721260722416722e+26,4.139909052929315e+25,-3.816432158138784e+26,5.904828564277938e+26
1520,SOLUSD,SHORT,"[81.88, 82.82]",2026-07-06 05:30 IST,2026-07-06 05:30 IST,2026-07-06 05:30 IST,82.1155,82.822,81.6228,0.8604,40.68,35.0,24.41,FILLED_TP,0.6974,N/A,3.7561774963051415e+54,9.168079627961348e+53,4.6729854591012764e+54,5.904828564277938e+26,1.9216677422730243e+25,1.2490840324774658e+26,7.153912596755403e+26
1521,SOLUSD,LONG,"[80.82, 81.13]",2026-07-06 07:30 IST,2026-07-06 07:30 IST,2026-07-06 07:30 IST,81.053,80.819,81.5393,0.2887,100.0,28.87,60.0,FILLED_TP,2.0783,N/A,4.6729854591012764e+54,2.8037912754607658e+54,7.476776734562042e+54,7.153912596755403e+26,5.723130077404323e+25,3.72003455031281e+26,1.0873947147068212e+27
1522,XRPUSD,LONG,"[1.13, 1.14]",2026-07-06 11:30 IST,2026-07-06 11:30 IST,2026-07-06 12:30 IST,1.1376,1.1323,1.1445,0.4681,74.77,35.0,44.86,FILLED_TP,1.2818,N/A,7.476776734562042e+54,3.354387432596914e+54,1.0831164167158956e+55,1.0873947147068212e+27,6.5046624497492994e+25,4.228030592337044e+26,1.5101977739405257e+27
1523,ETHUSD,LONG,"[1748.40, 1767.05]",2026-07-06 13:30 IST,2026-07-06 13:30 IST,2026-07-06 13:30 IST,1762.3875,1748.4,1772.9618,0.7937,44.1,35.0,26.46,FILLED_TP,0.756,N/A,1.0831164167158956e+55,2.8658650588856286e+54,1.3697029226044584e+55,1.5101977739405257e+27,5.327864380409458e+25,3.4631118472661474e+26,1.8565089586671405e+27
1524,BTCUSD,LONG,"[62575.00, 62803.00]",2026-07-06 14:30 IST,2026-07-06 14:30 IST,2026-07-06 16:30 IST,62746.0,62575.0,63122.476,0.2725,100.0,27.25,60.0,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,1.3697029226044584e+55,-3.7328148370471805e+54,9.964214388997403e+54,1.8565089586671405e+27,1.4852071669337125e+26,-6.5447015081201e+26,1.2020388078551305e+27
1525,BTCUSD,LONG,"[62314.00, 62545.50]",2026-07-06 16:30 IST,2026-07-06 16:30 IST,2026-07-06 16:30 IST,62487.625,62314.0,62862.5508,0.2779,100.0,27.79,60.0,FILLED_TP,2.1594,N/A,9.964214388997403e+54,5.978528633398441e+54,1.5942743022395844e+55,1.2020388078551305e+27,9.616310462841046e+25,6.250601800846678e+26,1.8270989879397985e+27
1526,ETHUSD,SHORT,"[1783.35, 1807.70]",2026-07-06 20:30 IST,2026-07-06 21:30 IST,2026-07-07 02:30 IST,1789.4375,1807.7,1778.7009,1.0206,34.29,35.0,20.58,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,1.5942743022395844e+55,-5.579960057838545e+54,1.0362782964557299e+55,1.8270989879397985e+27,5.012754248678025e+25,-6.896121882657097e+26,1.1374867996740887e+27
1527,BTCUSD,SHORT,"[63548.50, 63991.50]",2026-07-06 21:30 IST,2026-07-06 21:30 IST,2026-07-07 02:30 IST,63659.25,63991.5,63277.2945,0.5219,67.06,35.0,40.24,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,1.0362782964557299e+55,-3.6269740375950545e+54,6.735808926962245e+54,1.1374867996740887e+27,6.1024035619571916e+25,-4.59144415505503e+26,6.783423841685857e+26
1528,SOLUSD,SHORT,"[81.65, 82.44]",2026-07-06 22:30 IST,2026-07-06 22:30 IST,2026-07-06 23:30 IST,81.8473,82.442,81.3562,0.7267,48.17,35.0,28.9,FILLED_TP,0.8257,N/A,6.735808926962245e+54,1.9466088576954527e+54,8.682417784657697e+54,6.783423841685857e+26,2.61382571445819e+25,1.698986714397823e+26,8.48241055608368e+26
1529,XRPUSD,SHORT,"[1.13, 1.14]",2026-07-07 20:30 IST,2026-07-07 20:30 IST,2026-07-07 20:30 IST,1.1289,1.1354,1.1221,0.578,60.55,35.0,36.33,FILLED_TP,1.038,N/A,8.682417784657697e+54,3.154462098233992e+54,1.183687988289169e+55,8.48241055608368e+26,4.1090616714478994e+25,2.6708900864411343e+26,1.1153300642524814e+27
1530,BTCUSD,LONG,"[61303.50, 62029.50]",2026-07-08 19:30 IST,2026-07-08 19:30 IST,2026-07-08 22:30 IST,61848.0,61303.5,62219.088,0.8804,39.76,35.0,23.85,FILLED_TP,0.6815,N/A,1.183687988289169e+55,2.8234773713386204e+54,1.466035725423031e+55,1.1153300642524814e+27,3.5472289197224046e+25,2.305698797819563e+26,1.3458999440344377e+27
1531,SOLUSD,LONG,"[76.81, 77.35]",2026-07-09 06:30 IST,2026-07-09 07:30 IST,2026-07-09 07:30 IST,77.2145,76.808,77.6778,0.5265,66.48,35.0,39.89,FILLED_TP,1.1397,N/A,1.466035725423031e+55,5.847929953097771e+54,2.050828720732808e+55,1.3458999440344377e+27,7.158287218701504e+25,4.652886692155976e+26,1.8111886132500355e+27
1532,ETHUSD,SHORT,"[1729.30, 1755.25]",2026-07-09 08:30 IST,2026-07-09 09:30 IST,2026-07-09 12:30 IST,1735.7875,1755.25,1725.3728,1.1212,31.22,35.0,18.73,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,2.050828720732808e+55,-7.177900522564828e+54,1.3330386684763254e+55,1.8111886132500355e+27,4.5229276578347326e+25,-6.791452912158596e+26,1.1320433220341759e+27
1533,XRPUSD,LONG,"[1.08, 1.09]",2026-07-09 20:30 IST,2026-07-09 21:30 IST,2026-07-09 22:30 IST,1.0885,1.0824,1.095,0.5581,62.71,35.0,37.63,FILLED_TP,1.075,N/A,1.3330386684763254e+55,5.015730791451007e+54,1.8346117476214262e+55,1.1320433220341759e+27,5.6792796606801465e+25,3.691531779442095e+26,1.5011964999783853e+27
1534,ETHUSD,SHORT,"[1791.75, 1812.25]",2026-07-10 21:30 IST,2026-07-10 21:30 IST,2026-07-10 21:30 IST,1796.875,1812.25,1786.0938,0.8557,40.9,35.0,24.54,FILLED_TP,0.7012,N/A,1.8346117476214262e+55,4.502629441570878e+54,2.284874691778514e+55,1.5011964999783853e+27,4.912451961311383e+25,3.193093774852399e+26,1.8205058774636254e+27
1535,XRPUSD,LONG,"[1.10, 1.11]",2026-07-11 09:30 IST,2026-07-11 09:30 IST,2026-07-11 18:30 IST,1.105,1.0986,1.1116,0.5769,60.67,35.0,36.4,FILLED_TP,1.04,N/A,2.284874691778514e+55,8.316755711922677e+54,3.1165502629707815e+55,1.8205058774636254e+27,8.835321959938853e+25,5.742959273960253e+26,2.3948018048596506e+27
1536,SOLUSD,LONG,"[77.46, 78.06]",2026-07-11 21:30 IST,2026-07-11 21:30 IST,2026-07-11 21:30 IST,77.9098,77.456,78.3772,0.5824,60.1,35.0,36.06,FILLED_TP,1.0302,N/A,3.1165502629707815e+55,1.1237471490601104e+55,4.240297412030892e+55,2.3948018048596506e+27,1.1513378463146232e+26,7.483696001045052e+26,3.143171404964156e+27
1537,ETHUSD,LONG,"[1780.80, 1793.10]",2026-07-12 04:30 IST,2026-07-12 04:30 IST,2026-07-12 04:30 IST,1790.025,1780.8,1800.7651,0.5154,67.91,35.0,40.75,FILLED_TP,1.1642,N/A,4.240297412030892e+55,1.727859142269746e+55,5.968156554300638e+55,3.143171404964156e+27,1.707728466523453e+26,1.1100235032402443e+27,4.2531949082044004e+27
1538,BTCUSD,LONG,"[62434.50, 62939.00]",2026-07-13 15:30 IST,2026-07-13 17:30 IST,2026-07-13 18:30 IST,62812.875,62434.5,63189.7522,0.6024,58.1,35.0,34.86,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,5.968156554300638e+55,-2.0888547940052232e+55,3.8793017602954147e+55,4.2531949082044004e+27,1.9769676123821672e+26,-1.6863149791097568e+27,2.5668799290946435e+27
1539,BTCUSD,LONG,"[61672.50, 62105.50]",2026-07-14 03:30 IST,2026-07-14 03:30 IST,2026-07-14 05:30 IST,61997.25,61672.5,62369.2335,0.5238,66.82,35.0,40.09,FILLED_TP,1.1454,N/A,3.8793017602954147e+55,1.5552353694312462e+55,5.434537129726661e+55,2.5668799290946435e+27,1.3721034356131671e+26,8.918672331485585e+26,3.458747162243202e+27
1540,SOLUSD,LONG,"[73.95, 75.29]",2026-07-14 04:30 IST,2026-07-14 04:30 IST,2026-07-14 05:30 IST,74.9543,73.95,75.404,1.3398,26.12,35.0,15.67,FILLED_TP,0.4478,N/A,5.434537129726661e+55,8.517973360987916e+54,6.286334465825453e+55,3.458747162243202e+27,7.228218457152999e+25,4.698341997149449e+26,3.928581361958147e+27
1541,ETHUSD,SHORT,"[1782.80, 1792.60]",2026-07-14 05:30 IST,2026-07-14 05:30 IST,2026-07-14 05:30 IST,1785.25,1792.6,1774.5385,0.4117,85.01,35.0,51.01,FILLED_TP,1.4573,N/A,6.286334465825453e+55,3.2064796014614366e+55,9.492814067286889e+55,3.928581361958147e+27,2.6718094767374738e+26,1.7366761598793578e+27,5.665257521837505e+27
1542,ETHUSD,SHORT,"[1874.15, 1892.35]",2026-07-15 00:30 IST,2026-07-15 00:30 IST,2026-07-15 03:30 IST,1878.7,1892.35,1867.4278,0.7266,48.17,35.0,28.9,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,9.492814067286889e+55,-3.322484923550411e+55,6.170329143736478e+55,5.665257521837505e+27,2.1832449859028156e+26,-2.2011646312334083e+27,3.464092890604097e+27
1543,BTCUSD,LONG,"[64284.00, 64710.50]",2026-07-15 06:30 IST,2026-07-15 07:30 IST,2026-07-15 11:30 IST,64603.875,64284.0,64991.4982,0.4951,70.69,35.0,42.41,FILLED_TP,1.2118,N/A,6.170329143736478e+55,2.617013091653607e+55,8.787342235390084e+55,3.464092890604097e+27,1.9589611800244846e+26,1.2733247670159148e+27,4.737417657620012e+27
1544,ETHUSD,LONG,"[1860.10, 1873.10]",2026-07-15 06:30 IST,2026-07-15 06:30 IST,2026-07-15 06:30 IST,1869.85,1860.1,1881.0691,0.5214,67.12,35.0,40.27,FILLED_TP,1.1507,N/A,8.787342235390084e+55,3.538987173904894e+55,1.2326329409294978e+56,4.737417657620012e+27,2.543910681013557e+26,1.653541942658812e+27,6.390959600278824e+27
1545,SOLUSD,LONG,"[77.02, 77.59]",2026-07-15 12:30 IST,2026-07-15 12:30 IST,2026-07-15 12:30 IST,77.4462,77.018,77.9109,0.553,63.3,35.0,37.98,FILLED_TP,1.0851,N/A,1.2326329409294978e+56,4.681188037199588e+55,1.7007517446494566e+56,6.390959600278824e+27,3.236138689645513e+26,2.103490148269583e+27,8.494449748548407e+27
1546,BTCUSD,SHORT,"[64810.00, 65603.00]",2026-07-15 22:30 IST,2026-07-15 22:30 IST,2026-07-16 05:30 IST,65008.25,65603.0,64618.2005,0.9149,38.26,35.0,22.95,FILLED_TP,0.6558,N/A,1.7007517446494566e+56,3.903860086904192e+55,2.0911377533398756e+56,8.494449748548407e+27,2.5997243817150088e+26,1.6898208481147553e+27,1.0184270596663162e+28
1547,XRPUSD,LONG,"[1.10, 1.11]",2026-07-16 12:30 IST,2026-07-16 12:30 IST,2026-07-16 12:30 IST,1.1067,1.1018,1.1133,0.4405,79.45,35.0,47.67,FILLED_TP,1.3621,N/A,2.0911377533398756e+56,9.968904069071527e+55,3.0880281602470283e+56,1.0184270596663162e+28,6.473414862599586e+26,4.20771966068973e+27,1.439199025735289e+28
1548,ETHUSD,LONG,"[1863.35, 1876.35]",2026-07-16 17:30 IST,2026-07-16 17:30 IST,2026-07-16 18:30 IST,1873.1,1863.35,1884.3386,0.5205,67.24,35.0,40.34,FILLED_TP,1.1527,N/A,3.0880281602470283e+56,1.2458245793449525e+56,4.333852739591981e+56,1.439199025735289e+28,7.741680355172672e+26,5.032092230862237e+27,1.9424082488215128e+28
1549,BTCUSD,SHORT,"[64580.50, 64981.00]",2026-07-16 20:30 IST,2026-07-16 20:30 IST,2026-07-16 20:30 IST,64680.625,64981.0,64292.5413,0.4644,75.37,35.0,45.22,FILLED_TP,1.292,N/A,4.333852739591981e+56,1.9597644214565804e+56,6.2936171610485614e+56,1.9424082488215128e+28,1.1711404168423029e+27,7.612412709474968e+27,2.7036495197690096e+28
1550,XRPUSD,SHORT,"[1.11, 1.12]",2026-07-16 20:30 IST,2026-07-16 20:30 IST,2026-07-16 20:30 IST,1.1137,1.1187,1.107,0.4512,77.57,35.0,46.54,FILLED_TP,1.3298,N/A,6.2936171610485614e+56,2.9291527547950397e+56,9.222769915843602e+56,2.7036495197690096e+28,1.6777638330349818e+27,1.0905464914727381e+28,3.7941960112417477e+28
1551,XRPUSD,SHORT,"[1.09, 1.09]",2026-07-18 16:30 IST,2026-07-18 16:30 IST,2026-07-18 22:30 IST,1.0887,1.0919,1.0821,0.2962,100.0,29.62,60.0,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,9.222769915843602e+56,-2.732076421209082e+56,6.490693494634519e+56,3.7941960112417477e+28,3.0353568089933984e+27,-1.4274966551345899e+28,2.366699356107158e+28
1552,SOLUSD,SHORT,"[75.14, 75.44]",2026-07-18 21:30 IST,2026-07-18 21:30 IST,2026-07-18 23:30 IST,75.2122,75.438,74.761,0.3002,100.0,30.02,60.0,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,6.490693494634519e+56,-1.9481853772673668e+56,4.542508117367153e+56,2.366699356107158e+28,1.8933594848857264e+27,-8.997021184159484e+27,1.4669972376912094e+28
1553,BTCUSD,SHORT,"[64292.00, 64881.50]",2026-07-18 22:30 IST,2026-07-18 22:30 IST,2026-07-19 05:30 IST,64439.375,64881.5,64052.7387,0.6861,51.01,35.0,30.61,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,4.542508117367153e+56,-1.5898778410785034e+56,2.9526302762886495e+56,1.4669972376912094e+28,5.986783790691192e+26,-5.733168710988352e+27,8.936803665923741e+27
1554,ETHUSD,LONG,"[1848.95, 1866.90]",2026-07-19 08:30 IST,2026-07-19 22:30 IST,2026-07-20 03:30 IST,1862.4125,1848.95,1873.587,0.7229,48.42,35.0,29.05,FILLED_TP,0.83,N/A,2.9526302762886495e+56,8.577851530043183e+55,3.810415429292968e+56,8.936803665923741e+27,3.4617078255074354e+26,2.2501100865798328e+27,1.1186913752503574e+28
1555,SOLUSD,SHORT,"[75.99, 76.88]",2026-07-19 12:30 IST,2026-07-19 12:30 IST,2026-07-19 17:30 IST,76.21,76.882,75.7527,0.8818,39.69,35.0,23.82,FILLED_TP,0.6804,N/A,3.810415429292968e+56,9.074742495825575e+55,4.717889678875525e+56,1.1186913752503574e+28,3.5523112378262556e+26,2.3090023045870656e+27,1.349591605709064e+28
1556,XRPUSD,SHORT,"[1.09, 1.10]",2026-07-20 00:30 IST,2026-07-20 00:30 IST,2026-07-20 05:30 IST,1.095,1.1023,1.0884,0.6713,52.14,35.0,31.28,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,4.717889678875525e+56,-1.6512613876064337e+56,3.0666282912690914e+56,1.349591605709064e+28,5.6294679187472236e+26,-5.286517411856446e+27,8.209398645234195e+27
1557,SOLUSD,LONG,"[75.36, 75.98]",2026-07-20 10:30 IST,2026-07-20 10:30 IST,2026-07-20 10:30 IST,75.8222,75.355,76.2772,0.6162,56.8,35.0,34.08,FILLED_TP,0.9736,N/A,3.0666282912690914e+56,1.0450276717199166e+56,4.111655962989008e+56,8.209398645234195e+27,3.7300678737295464e+26,2.4245441179242048e+27,1.0633942763158398e+28
1558,ETHUSD,SHORT,"[1864.75, 1889.50]",2026-07-20 15:30 IST,2026-07-20 15:30 IST,2026-07-20 16:30 IST,1870.9375,1889.5,1859.7119,0.9921,35.28,35.0,21.17,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,4.111655962989008e+56,-1.4390795870461527e+56,2.6725763759428553e+56,1.0633942763158398e+28,3.0010633485603054e+26,-4.02198630196147e+27,6.611956461196928e+27
1559,XRPUSD,SHORT,"[1.09, 1.11]",2026-07-20 16:30 IST,2026-07-20 16:30 IST,2026-07-20 18:30 IST,1.0982,1.1088,1.0916,0.9629,36.35,35.0,21.81,FILLED_TP,0.6231,N/A,2.6725763759428553e+56,5.828547895968481e+55,3.2554311655397034e+56,6.611956461196928e+27,1.922644394976302e+26,1.2497188567345958e+27,7.861675317931524e+27
1560,SOLUSD,LONG,"[77.30, 77.73]",2026-07-21 22:30 IST,2026-07-21 22:30 IST,2026-07-21 22:30 IST,77.6217,77.3,78.0875,0.4145,84.44,35.0,50.66,FILLED_TP,1.4475,N/A,3.2554311655397034e+56,1.649273518429977e+56,4.90470468396968e+56,7.861675317931524e+27,5.310531745476466e+26,3.451845634559702e+27,1.1313520952491225e+28
1561,XRPUSD,LONG,"[1.13, 1.14]",2026-07-22 10:30 IST,2026-07-22 10:30 IST,2026-07-22 10:30 IST,1.1355,1.1261,1.1423,0.8256,42.39,35.0,25.43,FILLED_TP,0.7267,N/A,4.90470468396968e+56,1.2474939794308377e+56,6.152198663400517e+56,1.1313520952491225e+28,3.836737767454322e+26,2.4938795488453094e+27,1.3807400501336535e+28
1562,ETHUSD,SHORT,"[1928.10, 1943.95]",2026-07-22 15:30 IST,2026-07-22 15:30 IST,2026-07-22 17:30 IST,1932.0625,1943.95,1920.4701,0.6153,56.89,35.0,34.13,FILLED_TP,0.9752,N/A,6.152198663400517e+56,2.0998113895455776e+56,8.252010052946095e+56,1.3807400501336535e+28,6.283485177465202e+26,4.08426536535238e+27,1.7891665866688915e+28
1563,ETHUSD,LONG,"[1842.00, 1859.15]",2026-07-25 02:30 IST,2026-07-25 08:30 IST,2026-07-25 18:30 IST,1854.8625,1842.0,1865.9917,0.6934,50.47,35.0,30.28,FILLED_TP,0.8652,N/A,8.252010052946095e+56,2.4989949382583693e+56,1.0751004991204464e+57,1.7891665866688915e+28,7.224289540930786e+26,4.6957882016050105e+27,2.2587454068293923e+28
1564,XRPUSD,LONG,"[1.08, 1.09]",2026-07-25 02:30 IST,2026-07-25 02:30 IST,2026-07-25 20:30 IST,1.089,1.083,1.0955,0.551,63.52,35.0,38.11,FILLED_TP,1.089,N/A,1.0751004991204464e+57,4.097745552397577e+56,1.4848750543602042e+57,2.2587454068293923e+28,1.1478944157506959e+27,7.461313702379524e+27,3.0048767770673447e+28
1565,SOLUSD,LONG,"[73.43, 73.82]",2026-07-25 12:30 IST,2026-07-25 13:30 IST,2026-07-25 18:30 IST,73.7202,73.43,74.1626,0.3937,88.9,35.0,53.34,FILLED_TP,1.5239,N/A,1.4848750543602042e+57,7.919974383291178e+56,2.2768724926893217e+57,3.0048767770673447e+28,2.13697415410476e+27,1.3890332001680938e+28,4.393909977235439e+28
1566,BTCUSD,SHORT,"[64120.00, 64273.50]",2026-07-25 18:30 IST,2026-07-25 18:30 IST,2026-07-25 22:30 IST,64158.375,64273.5,63773.4247,0.1794,100.0,17.94,60.0,FILLED_SL,-1.0,CONSOLIDATION_REVERSAL,2.2768724926893217e+57,-4.085592032542255e+56,1.8683132894350962e+57,4.393909977235439e+28,3.515127981788351e+27,-1.1399506071620426e+28,3.253959370073396e+28
1567,BTCUSD,LONG,"[64239.00, 64407.00]",2026-07-26 10:30 IST,2026-07-26 11:30 IST,2026-07-26 19:30 IST,64365.0,64239.0,64751.19,0.1958,100.0,19.58,60.0,FILLED_TP,3.065,N/A,1.8683132894350962e+57,1.1209879736610577e+57,2.989301263096154e+57,3.253959370073396e+28,2.603167496058717e+27,1.6920588724381658e+28,4.946018242511561e+28
1568,XRPUSD,LONG,"[1.10, 1.11]",2026-07-27 16:30 IST,2026-07-27 17:30 IST,2026-07-27 17:30 IST,1.1043,1.1002,1.111,0.3735,93.7,35.0,56.22,FILLED_SL,-1.0,INSTANT_BLOWTHROUGH,2.989301263096154e+57,-1.0462554420836538e+57,1.9430458210125e+57,4.946018242511561e+28,3.70754726493398e+27,-2.1018611113724444e+28,2.844157131139117e+28
