ob_id,asset,timeframe,direction,formation_bar_index,formation_timestamp,break_bar_index,break_type,structure_type,qe_top_price,qe_bottom_price,qe_width,qe_width_pct,qe_extreme_candle_idx,lux_top_price,lux_bottom_price,lux_width,lux_width_pct,lux_extreme_candle_idx,extreme_candle_matched,top_price_matched,bottom_price_matched,width_matched,mismatch_category
ETHUSD_1430_BULLISH_1418_1423,ETHUSD,1h,LONG,1418,2024-07-30T02:00:00+00:00,1423,BOS,internal,3315.15,3284.7,30.45,0.927,1418,3315.15,3284.7,30.45,0.927,1418,True,True,True,True,NO_MISMATCH
SOLUSD_1441_BEARISH_1421_1433,SOLUSD,1h,SHORT,1421,2024-07-30T05:00:00+00:00,1433,BOS,internal,184.844,181.454,3.39,1.8682,1421,184.844,181.454,3.39,1.8682,1421,True,True,True,True,NO_MISMATCH
ETHUSD_1453_BEARISH_1429_1434,ETHUSD,1h,SHORT,1429,2024-07-30T13:00:00+00:00,1434,CHOCH,internal,3366.7,3328.15,38.55,1.1583,1429,3366.7,3328.15,38.55,1.1583,1429,True,True,True,True,NO_MISMATCH
XRPUSD_1460_BULLISH_1436_1441,XRPUSD,1h,LONG,1436,2024-07-30T20:00:00+00:00,1441,BOS,internal,0.6291,0.6193,0.0098,1.5824,1436,0.6291,0.6193,0.0098,1.5824,1436,True,True,True,True,NO_MISMATCH
BTCUSD_1465_BULLISH_1309_1357,BTCUSD,1h,LONG,1309,2024-07-25T13:00:00+00:00,1357,BOS,internal,64368.0,63760.0,608.0,0.9536,1309,64368.0,63760.0,608.0,0.9536,1309,True,True,True,True,NO_MISMATCH
XRPUSD_1477_BULLISH_1474_1476,XRPUSD,1h,LONG,1474,2024-08-01T10:00:00+00:00,1476,CHOCH,internal,0.61,0.6017,0.0083,1.3794,1474,0.61,0.6017,0.0083,1.3794,1474,True,True,True,True,NO_MISMATCH
XRPUSD_1478_BULLISH_1368_1373,XRPUSD,1h,LONG,1368,2024-07-28T00:00:00+00:00,1373,CHOCH,internal,0.596,0.5913,0.0047,0.7949,1368,0.596,0.5913,0.0047,0.7949,1368,True,True,True,True,NO_MISMATCH
XRPUSD_1479_BULLISH_1265_1281,XRPUSD,1h,LONG,1265,2024-07-23T17:00:00+00:00,1281,CHOCH,internal,0.5902,0.5805,0.0097,1.671,1265,0.5902,0.5805,0.0097,1.671,1265,True,True,True,True,NO_MISMATCH
BTCUSD_1484_BEARISH_1477_1479,BTCUSD,1h,SHORT,1477,2024-08-01T13:00:00+00:00,1479,BOS,internal,64953.5,64462.5,491.0,0.7617,1477,64953.5,64462.5,491.0,0.7617,1477,True,True,True,True,NO_MISMATCH
XRPUSD_1527_BULLISH_1513_1517,XRPUSD,1h,LONG,1513,2024-08-03T01:00:00+00:00,1517,CHOCH,internal,0.5583,0.5435,0.0148,2.7231,1513,0.5583,0.5435,0.0148,2.7231,1513,True,True,True,True,NO_MISMATCH
SOLUSD_1589_BEARISH_1556_1561,SOLUSD,1h,SHORT,1556,2024-08-04T20:00:00+00:00,1561,BOS,internal,143.809,141.273,2.536,1.7951,1556,143.809,141.273,2.536,1.7951,1556,True,True,True,True,NO_MISMATCH
BTCUSD_1619_BULLISH_1610_1616,BTCUSD,1h,LONG,1610,2024-08-07T02:00:00+00:00,1616,BOS,internal,57273.5,56480.5,793.0,1.404,1610,57273.5,56480.5,793.0,1.404,1610,True,True,True,True,NO_MISMATCH
BTCUSD_1622_BULLISH_1608_1612,BTCUSD,1h,LONG,1608,2024-08-07T00:00:00+00:00,1612,BOS,internal,56365.0,55553.0,812.0,1.4617,1608,56365.0,55553.0,812.0,1.4617,1608,True,True,True,True,NO_MISMATCH
ETHUSD_1622_BULLISH_1579_1584,ETHUSD,1h,LONG,1579,2024-08-05T19:00:00+00:00,1584,BOS,internal,2412.45,2364.1,48.35,2.0452,1579,2412.45,2364.1,48.35,2.0452,1579,True,True,True,True,NO_MISMATCH
BTCUSD_1626_BULLISH_1597_1599,BTCUSD,1h,LONG,1597,2024-08-06T13:00:00+00:00,1599,BOS,internal,55409.5,54399.5,1010.0,1.8566,1597,55409.5,54399.5,1010.0,1.8566,1597,True,True,True,True,NO_MISMATCH
XRPUSD_1627_BEARISH_1556_1560,XRPUSD,1h,SHORT,1556,2024-08-04T20:00:00+00:00,1560,BOS,internal,0.54,0.5297,0.0103,1.9445,1556,0.54,0.5297,0.0103,1.9445,1556,True,True,True,True,NO_MISMATCH
XRPUSD_1652_BULLISH_1645_1650,XRPUSD,1h,LONG,1645,2024-08-08T13:00:00+00:00,1650,BOS,internal,0.6168,0.6001,0.0167,2.7829,1645,0.6168,0.6001,0.0167,2.7829,1645,True,True,True,True,NO_MISMATCH
SOLUSD_1660_BULLISH_1651_1655,SOLUSD,1h,LONG,1651,2024-08-08T19:00:00+00:00,1655,BOS,internal,157.2,155.131,2.069,1.3337,1651,157.2,155.131,2.069,1.3337,1651,True,True,True,True,NO_MISMATCH
SOLUSD_1670_BULLISH_1636_1646,SOLUSD,1h,LONG,1636,2024-08-08T04:00:00+00:00,1646,CHOCH,internal,154.347,151.597,2.75,1.814,1636,154.347,151.597,2.75,1.814,1636,True,True,True,True,NO_MISMATCH
XRPUSD_1698_BULLISH_1683_1692,XRPUSD,1h,LONG,1683,2024-08-10T03:00:00+00:00,1692,BOS,internal,0.5941,0.5824,0.0117,2.0089,1683,0.5941,0.5824,0.0117,2.0089,1683,True,True,True,True,NO_MISMATCH
SOLUSD_1708_BULLISH_1699_1707,SOLUSD,1h,LONG,1699,2024-08-10T19:00:00+00:00,1707,CHOCH,internal,155.265,153.577,1.688,1.0991,1699,155.265,153.577,1.688,1.0991,1699,True,True,True,True,NO_MISMATCH
ETHUSD_1712_BEARISH_1660_1666,ETHUSD,1h,SHORT,1660,2024-08-09T04:00:00+00:00,1666,CHOCH,internal,2707.45,2659.25,48.2,1.8125,1660,2707.45,2659.25,48.2,1.8125,1660,True,True,True,True,NO_MISMATCH
BTCUSD_1713_BULLISH_1698_1712,BTCUSD,1h,LONG,1698,2024-08-10T18:00:00+00:00,1712,BOS,internal,61199.0,60722.0,477.0,0.7855,1698,61199.0,60722.0,477.0,0.7855,1698,True,True,True,True,NO_MISMATCH
ETHUSD_1755_BULLISH_1746_1753,ETHUSD,1h,LONG,1746,2024-08-12T18:00:00+00:00,1753,CHOCH,internal,2675.9,2628.1,47.8,1.8188,1746,2675.9,2628.1,47.8,1.8188,1746,True,True,True,True,NO_MISMATCH
XRPUSD_1771_BULLISH_1762_1768,XRPUSD,1h,LONG,1762,2024-08-13T10:00:00+00:00,1768,BOS,internal,0.5792,0.5654,0.0138,2.4407,1762,0.5792,0.5654,0.0138,2.4407,1762,True,True,True,True,NO_MISMATCH
BTCUSD_1773_BEARISH_1713_1715,BTCUSD,1h,SHORT,1713,2024-08-11T09:00:00+00:00,1715,CHOCH,internal,61829.5,61001.5,828.0,1.3573,1713,61829.5,61001.5,828.0,1.3573,1713,True,True,True,True,NO_MISMATCH
SOLUSD_1777_BULLISH_1755_1768,SOLUSD,1h,LONG,1755,2024-08-13T03:00:00+00:00,1768,CHOCH,internal,145.738,142.988,2.75,1.9232,1755,145.738,142.988,2.75,1.9232,1755,True,True,True,True,NO_MISMATCH
SOLUSD_1785_BEARISH_1773_1777,SOLUSD,1h,SHORT,1773,2024-08-13T21:00:00+00:00,1777,CHOCH,internal,147.869,145.95,1.919,1.3148,1773,147.869,145.95,1.919,1.3148,1773,True,True,True,True,NO_MISMATCH
XRPUSD_1805_BULLISH_1756_1759,XRPUSD,1h,LONG,1756,2024-08-13T04:00:00+00:00,1759,CHOCH,internal,0.5669,0.5625,0.0044,0.7822,1756,0.5669,0.5625,0.0044,0.7822,1756,True,True,True,True,NO_MISMATCH
XRPUSD_1811_BEARISH_1802_1806,XRPUSD,1h,SHORT,1802,2024-08-15T02:00:00+00:00,1806,BOS,internal,0.5745,0.5675,0.007,1.2335,1802,0.5745,0.5675,0.007,1.2335,1802,True,True,True,True,NO_MISMATCH
ETHUSD_1815_BEARISH_1797_1805,ETHUSD,1h,SHORT,1797,2024-08-14T21:00:00+00:00,1805,BOS,internal,2680.2,2662.8,17.4,0.6534,1797,2680.2,2662.8,17.4,0.6534,1797,True,True,True,True,NO_MISMATCH
SOLUSD_1818_BULLISH_1597_1598,SOLUSD,1h,LONG,1597,2024-08-06T13:00:00+00:00,1598,BOS,internal,140.6,136.212,4.388,3.2214,1597,140.6,136.212,4.388,3.2214,1597,True,True,True,True,NO_MISMATCH
ETHUSD_1823_BULLISH_1728_1753,ETHUSD,1h,LONG,1728,2024-08-12T00:00:00+00:00,1753,CHOCH,internal,2578.05,2508.6,69.45,2.7685,1728,2578.05,2508.6,69.45,2.7685,1728,True,True,True,True,NO_MISMATCH
XRPUSD_1830_BEARISH_1815_1818,XRPUSD,1h,SHORT,1815,2024-08-15T15:00:00+00:00,1818,BOS,internal,0.5734,0.5688,0.0046,0.8087,1815,0.5734,0.5688,0.0046,0.8087,1815,True,True,True,True,NO_MISMATCH
BTCUSD_1865_BEARISH_1816_1819,BTCUSD,1h,SHORT,1816,2024-08-15T16:00:00+00:00,1819,CHOCH,internal,59844.5,59418.0,426.5,0.7178,1816,59844.5,59418.0,426.5,0.7178,1816,True,True,True,True,NO_MISMATCH
SOLUSD_1873_BULLISH_1863_1872,SOLUSD,1h,LONG,1863,2024-08-17T15:00:00+00:00,1872,BOS,internal,141.72,140.187,1.533,1.0935,1863,141.72,140.187,1.533,1.0935,1863,True,True,True,True,NO_MISMATCH
BTCUSD_1875_BULLISH_1869_1874,BTCUSD,1h,LONG,1869,2024-08-17T21:00:00+00:00,1874,BOS,internal,59431.0,59146.0,285.0,0.4819,1869,59431.0,59146.0,285.0,0.4819,1869,True,True,True,True,NO_MISMATCH
ETHUSD_1875_BULLISH_1869_1874,ETHUSD,1h,LONG,1869,2024-08-17T21:00:00+00:00,1874,BOS,internal,2616.5,2599.75,16.75,0.6443,1869,2616.5,2599.75,16.75,0.6443,1869,True,True,True,True,NO_MISMATCH
SOLUSD_1893_BULLISH_1890_1892,SOLUSD,1h,LONG,1890,2024-08-18T18:00:00+00:00,1892,BOS,internal,145.637,144.38,1.257,0.8706,1890,145.637,144.38,1.257,0.8706,1890,True,True,True,True,NO_MISMATCH
SOLUSD_1905_BULLISH_1876_1882,SOLUSD,1h,LONG,1876,2024-08-18T04:00:00+00:00,1882,BOS,internal,141.658,140.647,1.011,0.7188,1876,141.658,140.647,1.011,0.7188,1876,True,True,True,True,NO_MISMATCH
SOLUSD_1907_BEARISH_1902_1905,SOLUSD,1h,SHORT,1902,2024-08-19T06:00:00+00:00,1905,BOS,internal,143.589,142.138,1.451,1.0208,1902,143.589,142.138,1.451,1.0208,1902,True,True,True,True,NO_MISMATCH
BTCUSD_1929_BEARISH_1788_1789,BTCUSD,1h,SHORT,1788,2024-08-14T12:00:00+00:00,1789,CHOCH,internal,61724.0,60830.5,893.5,1.4688,1788,61724.0,60830.5,893.5,1.4688,1788,True,True,True,True,NO_MISMATCH
SOLUSD_1955_BULLISH_1906_1910,SOLUSD,1h,LONG,1906,2024-08-19T10:00:00+00:00,1910,CHOCH,internal,141.667,140.425,1.242,0.8845,1906,141.667,140.425,1.242,0.8845,1906,True,True,True,True,NO_MISMATCH
SOLUSD_1962_BEARISH_1951_1953,SOLUSD,1h,SHORT,1951,2024-08-21T07:00:00+00:00,1953,BOS,internal,143.813,142.656,1.157,0.811,1951,143.813,142.656,1.157,0.811,1951,True,True,True,True,NO_MISMATCH
XRPUSD_1970_BULLISH_1957_1962,XRPUSD,1h,LONG,1957,2024-08-21T13:00:00+00:00,1962,CHOCH,internal,0.5963,0.5854,0.0109,1.862,1957,0.5963,0.5854,0.0109,1.862,1957,True,True,True,True,NO_MISMATCH
SOLUSD_1981_BULLISH_1970_1979,SOLUSD,1h,LONG,1970,2024-08-22T02:00:00+00:00,1979,CHOCH,internal,143.108,140.687,2.421,1.7208,1970,143.108,140.687,2.421,1.7208,1970,True,True,True,True,NO_MISMATCH
ETHUSD_2002_BEARISH_1925_1934,ETHUSD,1h,SHORT,1925,2024-08-20T05:00:00+00:00,1934,CHOCH,internal,2695.6,2665.0,30.6,1.1482,1925,2695.6,2665.0,30.6,1.1482,1925,True,True,True,True,NO_MISMATCH
SOLUSD_2003_BULLISH_1983_1994,SOLUSD,1h,LONG,1983,2024-08-22T15:00:00+00:00,1994,BOS,internal,143.578,142.117,1.461,1.028,1983,143.578,142.117,1.461,1.028,1983,True,True,True,True,NO_MISMATCH
XRPUSD_2011_BEARISH_1928_1934,XRPUSD,1h,SHORT,1928,2024-08-20T08:00:00+00:00,1934,CHOCH,internal,0.615,0.6074,0.0076,1.2512,1928,0.615,0.6074,0.0076,1.2512,1928,True,True,True,True,NO_MISMATCH
BTCUSD_2039_BEARISH_2034_2037,BTCUSD,1h,SHORT,2034,2024-08-24T18:00:00+00:00,2037,CHOCH,internal,64440.0,63928.5,511.5,0.8001,2034,64440.0,63928.5,511.5,0.8001,2034,True,True,True,True,NO_MISMATCH
SOLUSD_2039_BEARISH_1655_1670,SOLUSD,1h,SHORT,1655,2024-08-08T23:00:00+00:00,1670,CHOCH,internal,163.61,160.464,3.146,1.9606,1655,163.61,160.464,3.146,1.9606,1655,True,True,True,True,NO_MISMATCH
XRPUSD_2041_BULLISH_2017_2029,XRPUSD,1h,LONG,2017,2024-08-24T01:00:00+00:00,2029,BOS,internal,0.6088,0.6048,0.004,0.6614,2017,0.6088,0.6048,0.004,0.6614,2017,True,True,True,True,NO_MISMATCH
SOLUSD_2054_BEARISH_2039_2047,SOLUSD,1h,SHORT,2039,2024-08-24T23:00:00+00:00,2047,CHOCH,internal,160.724,159.084,1.64,1.0309,2039,160.724,159.084,1.64,1.0309,2039,True,True,True,True,NO_MISMATCH
SOLUSD_2076_BULLISH_2071_2074,SOLUSD,1h,LONG,2071,2024-08-26T07:00:00+00:00,2074,BOS,internal,159.532,158.463,1.069,0.6746,2071,159.532,158.463,1.069,0.6746,2071,True,True,True,True,NO_MISMATCH
SOLUSD_2078_BULLISH_2047_2061,SOLUSD,1h,LONG,2047,2024-08-25T07:00:00+00:00,2061,CHOCH,internal,157.7931,155.373,2.4201,1.5576,2047,157.7931,155.373,2.4201,1.5576,2047,True,True,True,True,NO_MISMATCH
ETHUSD_2088_BULLISH_2007_2009,ETHUSD,1h,LONG,2007,2024-08-23T15:00:00+00:00,2009,BOS,internal,2680.0,2646.95,33.05,1.2486,2007,2680.0,2646.95,33.05,1.2486,2007,True,True,True,True,NO_MISMATCH
SOLUSD_2094_BULLISH_2082_2093,SOLUSD,1h,LONG,2082,2024-08-26T18:00:00+00:00,2093,CHOCH,internal,159.415,156.46,2.955,1.8887,2082,159.415,156.46,2.955,1.8887,2082,True,True,True,True,NO_MISMATCH
ETHUSD_2108_BULLISH_1935_2009,ETHUSD,1h,LONG,1935,2024-08-20T15:00:00+00:00,2009,BOS,internal,2585.1,2554.45,30.65,1.1999,1935,2585.1,2554.45,30.65,1.1999,1935,True,True,True,True,NO_MISMATCH
SOLUSD_2121_BEARISH_2117_2119,SOLUSD,1h,SHORT,2117,2024-08-28T05:00:00+00:00,2119,BOS,internal,149.331,147.248,2.083,1.4146,2117,149.331,147.248,2.083,1.4146,2117,True,True,True,True,NO_MISMATCH
BTCUSD_2154_BULLISH_2132_2147,BTCUSD,1h,LONG,2132,2024-08-28T20:00:00+00:00,2147,CHOCH,internal,59604.0,58629.0,975.0,1.663,2132,59604.0,58629.0,975.0,1.663,2132,True,True,True,True,NO_MISMATCH
SOLUSD_2154_BULLISH_1957_2011,SOLUSD,1h,LONG,1957,2024-08-21T13:00:00+00:00,2011,CHOCH,internal,141.6,138.877,2.723,1.9607,1957,141.6,138.877,2.723,1.9607,1957,True,True,True,True,NO_MISMATCH
SOLUSD_2172_BEARISH_2160_2165,SOLUSD,1h,SHORT,2160,2024-08-30T00:00:00+00:00,2165,BOS,internal,141.18,139.886,1.294,0.925,2160,141.18,139.886,1.294,0.925,2160,True,True,True,True,NO_MISMATCH
BTCUSD_2178_BEARISH_2172_2174,BTCUSD,1h,SHORT,2172,2024-08-30T12:00:00+00:00,2174,BOS,internal,59939.5,59364.0,575.5,0.9694,2172,59939.5,59364.0,575.5,0.9694,2172,True,True,True,True,NO_MISMATCH
ETHUSD_2178_BEARISH_2172_2174,ETHUSD,1h,SHORT,2172,2024-08-30T12:00:00+00:00,2174,BOS,internal,2551.4,2510.25,41.15,1.6393,2172,2551.4,2510.25,41.15,1.6393,2172,True,True,True,True,NO_MISMATCH
XRPUSD_2181_BEARISH_2172_2174,XRPUSD,1h,SHORT,2172,2024-08-30T12:00:00+00:00,2174,BOS,internal,0.5677,0.5636,0.0041,0.7275,2172,0.5677,0.5636,0.0041,0.7275,2172,True,True,True,True,NO_MISMATCH
SOLUSD_2188_BEARISH_2172_2174,SOLUSD,1h,SHORT,2172,2024-08-30T12:00:00+00:00,2174,BOS,internal,140.787,138.566,2.221,1.6028,2172,140.787,138.566,2.221,1.6028,2172,True,True,True,True,NO_MISMATCH
ETHUSD_2223_BEARISH_2217_2222,ETHUSD,1h,SHORT,2217,2024-09-01T09:00:00+00:00,2222,BOS,internal,2493.25,2477.55,15.7,0.6337,2217,2493.25,2477.55,15.7,0.6337,2217,True,True,True,True,NO_MISMATCH
XRPUSD_2224_BULLISH_2176_2188,XRPUSD,1h,LONG,2176,2024-08-30T16:00:00+00:00,2188,CHOCH,internal,0.5568,0.5466,0.0102,1.8661,2176,0.5568,0.5466,0.0102,1.8661,2176,True,True,True,True,NO_MISMATCH
SOLUSD_2235_BULLISH_1579_1584,SOLUSD,1h,LONG,1579,2024-08-05T19:00:00+00:00,1584,BOS,internal,130.426,126.855,3.571,2.815,1579,130.426,126.855,3.571,2.815,1579,True,True,True,True,NO_MISMATCH
ETHUSD_2241_BEARISH_2205_2210,ETHUSD,1h,SHORT,2205,2024-08-31T21:00:00+00:00,2210,BOS,internal,2528.35,2503.9,24.45,0.9765,2205,2528.35,2503.9,24.45,0.9765,2205,True,True,True,True,NO_MISMATCH
XRPUSD_2249_BEARISH_2228_2230,XRPUSD,1h,SHORT,2228,2024-09-01T20:00:00+00:00,2230,CHOCH,internal,0.5622,0.5598,0.0024,0.4287,2228,0.5622,0.5598,0.0024,0.4287,2228,True,True,True,True,NO_MISMATCH
SOLUSD_2252_BEARISH_2228_2230,SOLUSD,1h,SHORT,2228,2024-09-01T20:00:00+00:00,2230,BOS,internal,136.157,134.573,1.584,1.1771,2228,136.157,134.573,1.584,1.1771,2228,True,True,True,True,NO_MISMATCH
ETHUSD_2259_BULLISH_2246_2252,ETHUSD,1h,LONG,2246,2024-09-02T14:00:00+00:00,2252,BOS,internal,2527.9,2492.55,35.35,1.4182,2246,2527.9,2492.55,35.35,1.4182,2246,True,True,True,True,NO_MISMATCH
BTCUSD_2264_BULLISH_2246_2252,BTCUSD,1h,LONG,2246,2024-09-02T14:00:00+00:00,2252,BOS,internal,58807.5,58096.5,711.0,1.2238,2246,58807.5,58096.5,711.0,1.2238,2246,True,True,True,True,NO_MISMATCH
ETHUSD_2278_BULLISH_2232_2240,ETHUSD,1h,LONG,2232,2024-09-02T00:00:00+00:00,2240,CHOCH,internal,2455.1,2424.1,31.0,1.2788,2232,2455.1,2424.1,31.0,1.2788,2232,True,True,True,True,NO_MISMATCH
SOLUSD_2308_BEARISH_2302_2307,SOLUSD,1h,SHORT,2302,2024-09-04T22:00:00+00:00,2307,CHOCH,internal,134.674,133.482,1.192,0.893,2302,134.674,133.482,1.192,0.893,2302,True,True,True,True,NO_MISMATCH
BTCUSD_2321_BEARISH_2318_2319,BTCUSD,1h,SHORT,2318,2024-09-05T14:00:00+00:00,2319,BOS,internal,57325.0,56472.5,852.5,1.5096,2318,57325.0,56472.5,852.5,1.5096,2318,True,True,True,True,NO_MISMATCH
ETHUSD_2340_BEARISH_2311_2319,ETHUSD,1h,SHORT,2311,2024-09-05T07:00:00+00:00,2319,BOS,internal,2417.0,2398.0,19.0,0.7923,2311,2417.0,2398.0,19.0,0.7923,2311,True,True,True,True,NO_MISMATCH
SOLUSD_2340_BEARISH_2317_2319,SOLUSD,1h,SHORT,2317,2024-09-05T13:00:00+00:00,2319,BOS,internal,134.923,133.283,1.64,1.2305,2317,134.923,133.283,1.64,1.2305,2317,True,True,True,True,NO_MISMATCH
BTCUSD_2341_BULLISH_2336_2340,BTCUSD,1h,LONG,2336,2024-09-06T08:00:00+00:00,2340,CHOCH,internal,55931.5,55633.0,298.5,0.5366,2336,55931.5,55633.0,298.5,0.5366,2336,True,True,True,True,NO_MISMATCH
SOLUSD_2342_BULLISH_2335_2340,SOLUSD,1h,LONG,2335,2024-09-06T07:00:00+00:00,2340,CHOCH,internal,130.132,127.51,2.622,2.0563,2335,130.132,127.51,2.622,2.0563,2335,True,True,True,True,NO_MISMATCH
BTCUSD_2346_BULLISH_1579_1584,BTCUSD,1h,LONG,1579,2024-08-05T19:00:00+00:00,1584,BOS,internal,53607.5,52540.0,1067.5,2.0318,1579,53607.5,52540.0,1067.5,2.0318,1579,True,True,True,True,NO_MISMATCH
ETHUSD_2368_BULLISH_2360_2367,ETHUSD,1h,LONG,2360,2024-09-07T08:00:00+00:00,2367,CHOCH,internal,2300.0,2275.7,24.3,1.0678,2360,2300.0,2275.7,24.3,1.0678,2360,True,True,True,True,NO_MISMATCH
ETHUSD_2380_BEARISH_2367_2369,ETHUSD,1h,SHORT,2367,2024-09-07T15:00:00+00:00,2369,CHOCH,internal,2311.2,2291.65,19.55,0.8531,2367,2311.2,2291.65,19.55,0.8531,2367,True,True,True,True,NO_MISMATCH
SOLUSD_2383_BEARISH_2338_2344,SOLUSD,1h,SHORT,2338,2024-09-06T10:00:00+00:00,2344,CHOCH,internal,131.103,129.461,1.642,1.2683,2338,131.103,129.461,1.642,1.2683,2338,True,True,True,True,NO_MISMATCH
XRPUSD_2386_BEARISH_2367_2373,XRPUSD,1h,SHORT,2367,2024-09-07T15:00:00+00:00,2373,CHOCH,internal,0.533,0.5309,0.0021,0.3956,2367,0.533,0.5309,0.0021,0.3956,2367,True,True,True,True,NO_MISMATCH
SOLUSD_2390_BULLISH_2375_2383,SOLUSD,1h,LONG,2375,2024-09-07T23:00:00+00:00,2383,BOS,internal,127.861,126.47,1.391,1.0999,2375,127.861,126.47,1.391,1.0999,2375,True,True,True,True,NO_MISMATCH
BTCUSD_2393_BEARISH_2385_2391,BTCUSD,1h,SHORT,2385,2024-09-08T09:00:00+00:00,2391,BOS,internal,54722.0,54441.0,281.0,0.5162,2385,54722.0,54441.0,281.0,0.5162,2385,True,True,True,True,NO_MISMATCH
XRPUSD_2399_BEARISH_2385_2391,XRPUSD,1h,SHORT,2385,2024-09-08T09:00:00+00:00,2391,BOS,internal,0.5319,0.5295,0.0024,0.4533,2385,0.5319,0.5295,0.0024,0.4533,2385,True,True,True,True,NO_MISMATCH
XRPUSD_2409_BULLISH_2398_2408,XRPUSD,1h,LONG,2398,2024-09-08T22:00:00+00:00,2408,CHOCH,internal,0.5314,0.5259,0.0055,1.0458,2398,0.5314,0.5259,0.0055,1.0458,2398,True,True,True,True,NO_MISMATCH
BTCUSD_2414_BULLISH_2405_2413,BTCUSD,1h,LONG,2405,2024-09-09T05:00:00+00:00,2413,BOS,internal,54922.0,54578.5,343.5,0.6294,2405,54922.0,54578.5,343.5,0.6294,2405,True,True,True,True,NO_MISMATCH
SOLUSD_2418_BEARISH_2296_2348,SOLUSD,1h,SHORT,2296,2024-09-04T16:00:00+00:00,2348,BOS,internal,134.952,132.983,1.969,1.4806,2296,134.952,132.983,1.969,1.4806,2296,True,True,True,True,NO_MISMATCH
ETHUSD_2421_BEARISH_2341_2343,ETHUSD,1h,SHORT,2341,2024-09-06T13:00:00+00:00,2343,BOS,internal,2401.0,2355.8,45.2,1.9187,2341,2401.0,2355.8,45.2,1.9187,2341,True,True,True,True,NO_MISMATCH
XRPUSD_2436_BEARISH_2340_2342,XRPUSD,1h,SHORT,2340,2024-09-06T12:00:00+00:00,2342,BOS,internal,0.5452,0.5375,0.0077,1.4326,2340,0.5452,0.5375,0.0077,1.4326,2340,True,True,True,True,NO_MISMATCH
BTCUSD_2449_BULLISH_2438_2442,BTCUSD,1h,LONG,2438,2024-09-10T14:00:00+00:00,2442,BOS,internal,57163.0,56514.5,648.5,1.1475,2438,57163.0,56514.5,648.5,1.1475,2438,True,True,True,True,NO_MISMATCH
XRPUSD_2452_BULLISH_2414_2416,XRPUSD,1h,LONG,2414,2024-09-09T14:00:00+00:00,2416,BOS,internal,0.5328,0.5281,0.0047,0.89,2414,0.5328,0.5281,0.0047,0.89,2414,True,True,True,True,NO_MISMATCH
BTCUSD_2465_BEARISH_2443_2453,BTCUSD,1h,SHORT,2443,2024-09-10T19:00:00+00:00,2453,CHOCH,internal,58037.0,57316.0,721.0,1.2579,2443,58037.0,57316.0,721.0,1.2579,2443,True,True,True,True,NO_MISMATCH
ETHUSD_2477_BULLISH_2466_2473,ETHUSD,1h,LONG,2466,2024-09-11T18:00:00+00:00,2473,CHOCH,internal,2359.65,2329.45,30.2,1.2964,2466,2359.65,2329.45,30.2,1.2964,2466,True,True,True,True,NO_MISMATCH
BTCUSD_2480_BEARISH_2296_2342,BTCUSD,1h,SHORT,2296,2024-09-04T16:00:00+00:00,2342,BOS,internal,58523.5,58110.5,413.0,0.7107,2296,58523.5,58110.5,413.0,0.7107,2296,True,True,True,True,NO_MISMATCH
ETHUSD_2491_BEARISH_2474_2486,ETHUSD,1h,SHORT,2474,2024-09-12T02:00:00+00:00,2486,CHOCH,internal,2392.0,2360.15,31.85,1.3495,2474,2392.0,2360.15,31.85,1.3495,2474,True,True,True,True,NO_MISMATCH
SOLUSD_2496_BULLISH_2487_2494,SOLUSD,1h,LONG,2487,2024-09-12T15:00:00+00:00,2494,BOS,internal,135.463,133.4,2.063,1.5465,2487,135.463,133.4,2.063,1.5465,2487,True,True,True,True,NO_MISMATCH
BTCUSD_2499_BULLISH_2485_2489,BTCUSD,1h,LONG,2485,2024-09-12T13:00:00+00:00,2489,CHOCH,internal,57866.5,57331.0,535.5,0.934,2485,57866.5,57331.0,535.5,0.934,2485,True,True,True,True,NO_MISMATCH
SOLUSD_2507_BULLISH_2467_2472,SOLUSD,1h,LONG,2467,2024-09-11T19:00:00+00:00,2472,CHOCH,internal,132.885,131.692,1.193,0.9059,2467,132.885,131.692,1.193,0.9059,2467,True,True,True,True,NO_MISMATCH
SOLUSD_2511_BEARISH_2442_2452,SOLUSD,1h,SHORT,2442,2024-09-10T18:00:00+00:00,2452,CHOCH,internal,138.008,136.054,1.954,1.4362,2442,138.008,136.054,1.954,1.4362,2442,True,True,True,True,NO_MISMATCH
SOLUSD_2515_BEARISH_2184_2213,SOLUSD,1h,SHORT,2184,2024-08-31T00:00:00+00:00,2213,BOS,internal,139.245,137.946,1.299,0.9417,2184,139.245,137.946,1.299,0.9417,2184,True,True,True,True,NO_MISMATCH
ETHUSD_2540_BEARISH_2532_2538,ETHUSD,1h,SHORT,2532,2024-09-14T12:00:00+00:00,2538,CHOCH,internal,2423.85,2414.4,9.45,0.3914,2532,2423.85,2414.4,9.45,0.3914,2532,True,True,True,True,NO_MISMATCH
XRPUSD_2547_BULLISH_2532_2541,XRPUSD,1h,LONG,2532,2024-09-14T12:00:00+00:00,2541,BOS,internal,0.5905,0.5835,0.007,1.1997,2532,0.5905,0.5835,0.007,1.1997,2532,True,True,True,True,NO_MISMATCH
