trade_number,datetime,exit_datetime,asset,direction,ob_id,ob_high,ob_low,ob_width,ob_width_pct,entry,sl,tp,sl_distance,tp_distance,tp_price_move_pct,planned_rr,leverage,starting_capital_35pct,notional_size_35pct,margin_used_35pct,risk_amount_35pct,gross_pnl_35pct,fees_35pct,net_pnl_35pct,ending_capital_35pct,starting_capital_10pct,net_pnl_10pct,ending_capital_10pct,starting_capital_1pct,net_pnl_1pct,ending_capital_1pct,outcome,r_multiple,holding_time_hours,exit_reason,global_trade_lock_state,ambiguity_status
863,2026-05-21T10:00:00+00:00,2026-05-21T13:00:00+00:00,BTCUSD,LONG,BTCUSD_17266_BULLISH_17248_17256,77530.5,76975.0,555.5,0.7198,77391.625,76975.0,77933.3664,416.625,541.7414,0.7,1.3003,65,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1587,-0.0016,0.1571,SL_HIT,-1.0,3,SL_HIT,ACTIVE,UNAMBIGUOUS
864,2026-05-21T17:00:00+00:00,2026-05-22T08:00:00+00:00,ETHUSD,SHORT,ETHUSD_17273_BEARISH_17257_17266,2156.65,2138.1,18.55,0.8645,2142.7375,2156.65,2127.7383,13.9125,14.9992,0.7,1.0781,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1571,0.0017,0.1588,TP_HIT,1.0781,15,TP_HIT,ACTIVE,UNAMBIGUOUS
865,2026-05-22T12:00:00+00:00,2026-05-22T14:00:00+00:00,SOLUSD,SHORT,SOLUSD_17292_BEARISH_17276_17286,87.944,87.501,0.443,0.5047,87.6118,87.944,86.9985,0.3323,0.6133,0.7,1.8458,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588,0.0029,0.1618,TP_HIT,1.8458,2,TP_HIT,ACTIVE,UNAMBIGUOUS
866,2026-05-23T04:00:00+00:00,2026-05-23T07:00:00+00:00,SOLUSD,LONG,SOLUSD_17308_BULLISH_17233_17244,84.513,83.841,0.672,0.7963,84.345,83.841,84.9354,0.504,0.5904,0.7,1.1715,58,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1618,-0.0016,0.1601,SL_HIT,-1.0,3,SL_HIT,ACTIVE,UNAMBIGUOUS
867,2026-05-23T14:00:00+00:00,2026-05-23T15:00:00+00:00,XRPUSD,SHORT,XRPUSD_17318_BEARISH_17307_17311,1.3423,1.3397,0.0026,0.194,1.3403,1.3423,1.331,0.002,0.0094,0.7,4.8115,100,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1601,-0.0016,0.1585,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
868,2026-05-24T23:00:00+00:00,2026-05-25T06:00:00+00:00,BTCUSD,SHORT,BTCUSD_17351_BEARISH_17338_17343,77522.5,76888.5,634.0,0.8231,77047.0,77522.5,76507.671,475.5,539.329,0.7,1.1342,56,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1585,-0.0016,0.157,SL_HIT,-1.0,7,SL_HIT,ACTIVE,UNAMBIGUOUS
869,2026-05-25T22:00:00+00:00,2026-05-26T00:00:00+00:00,ETHUSD,LONG,ETHUSD_17374_BULLISH_17351_17368,2106.0,2090.45,15.55,0.7395,2102.1125,2090.45,2116.8273,11.6625,14.7148,0.7,1.2617,63,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.157,-0.0016,0.1554,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
870,2026-05-27T09:00:00+00:00,2026-05-27T12:00:00+00:00,XRPUSD,LONG,XRPUSD_17409_BULLISH_17404_17406,1.3319,1.3217,0.0102,0.7666,1.3294,1.3217,1.3387,0.0076,0.0093,0.7,1.2164,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554,0.0019,0.1573,TP_HIT,1.2164,3,TP_HIT,ACTIVE,UNAMBIGUOUS
871,2026-05-27T13:00:00+00:00,2026-05-27T15:00:00+00:00,SOLUSD,LONG,SOLUSD_17413_BULLISH_17404_17407,83.672,82.819,0.853,1.0201,83.4587,82.819,84.043,0.6397,0.5842,0.7,0.9132,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573,0.0014,0.1587,TP_HIT,0.9132,2,TP_HIT,ACTIVE,UNAMBIGUOUS
872,2026-05-29T06:00:00+00:00,2026-05-29T12:00:00+00:00,SOLUSD,SHORT,SOLUSD_17454_BEARISH_17445_17450,82.683,82.231,0.452,0.5493,82.344,82.683,81.7676,0.339,0.5764,0.7,1.7003,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587,0.0027,0.1614,TP_HIT,1.7003,6,TP_HIT,ACTIVE,UNAMBIGUOUS
873,2026-05-31T07:00:00+00:00,2026-05-31T10:00:00+00:00,BTCUSD,LONG,BTCUSD_17503_BULLISH_17495_17500,73979.0,73758.0,221.0,0.2993,73923.75,73758.0,74441.2162,165.75,517.4662,0.7,3.122,100,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1614,-0.0016,0.1598,SL_HIT,-1.0,3,SL_HIT,ACTIVE,UNAMBIGUOUS
874,2026-05-31T14:00:00+00:00,2026-05-31T16:00:00+00:00,ETHUSD,LONG,ETHUSD_17510_BULLISH_17476_17486,2017.6,2000.95,16.65,0.8296,2013.4375,2000.95,2027.5316,12.4875,14.0941,0.7,1.1287,56,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1598,-0.0016,0.1582,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
875,2026-05-31T16:00:00+00:00,2026-06-01T07:00:00+00:00,ETHUSD,LONG,ETHUSD_17512_BULLISH_17462_17463,2003.6,1975.45,28.15,1.4067,1996.5625,1975.45,2010.5384,21.1125,13.9759,0.7,0.662,33,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1582,-0.0016,0.1566,SL_HIT,-1.0,15,SL_HIT,ACTIVE,UNAMBIGUOUS
876,2026-06-07T05:00:00+00:00,2026-06-07T06:00:00+00:00,ETHUSD,SHORT,ETHUSD_17669_BEARISH_17637_17644,1618.7,1601.7,17.0,1.0605,1605.95,1618.7,1594.7084,12.75,11.2416,0.7,0.8817,44,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1566,-0.0016,0.155,SL_HIT,-1.0,1,SL_HIT,ACTIVE,AMBIGUOUS_RESOLVED_CONSERVATIVE
877,2026-06-07T06:00:00+00:00,2026-06-07T08:00:00+00:00,SOLUSD,SHORT,SOLUSD_17670_BEARISH_17637_17644,65.402,64.532,0.87,1.3421,64.7495,65.402,64.2963,0.6525,0.4532,0.7,0.6946,34,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.155,-0.0016,0.1535,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
878,2026-06-09T15:00:00+00:00,2026-06-09T16:00:00+00:00,SOLUSD,LONG,SOLUSD_17727_BULLISH_17683_17687,64.953,63.61,1.343,2.0876,64.6172,63.61,65.0696,1.0072,0.4523,0.7,0.4491,22,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1535,-0.0015,0.152,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
879,2026-06-10T10:00:00+00:00,2026-06-10T13:00:00+00:00,ETHUSD,LONG,ETHUSD_17746_BULLISH_17683_17686,1629.55,1602.25,27.3,1.6775,1622.725,1602.25,1634.0841,20.475,11.3591,0.7,0.5548,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.0008,0.1528,TP_HIT,0.5548,3,TP_HIT,ACTIVE,UNAMBIGUOUS
880,2026-06-10T21:00:00+00:00,2026-06-11T01:00:00+00:00,BTCUSD,LONG,BTCUSD_17757_BULLISH_17745_17751,61403.0,60706.0,697.0,1.1365,61228.75,60706.0,61657.3512,522.75,428.6012,0.7,0.8199,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528,0.0013,0.1541,TP_HIT,0.8199,4,TP_HIT,ACTIVE,UNAMBIGUOUS
881,2026-06-11T01:00:00+00:00,2026-06-11T11:00:00+00:00,SOLUSD,SHORT,SOLUSD_17761_BEARISH_17751_17757,65.774,64.542,1.232,1.898,64.85,65.774,64.396,0.924,0.454,0.7,0.4913,24,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1541,-0.0015,0.1525,SL_HIT,-1.0,10,SL_HIT,ACTIVE,UNAMBIGUOUS
882,2026-06-11T11:00:00+00:00,2026-06-14T11:00:00+00:00,ETHUSD,SHORT,ETHUSD_17771_BEARISH_17716_17726,1696.0,1663.35,32.65,1.96,1671.5125,1696.0,1659.8119,24.4875,11.7006,0.7,0.4778,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1525,0.0007,0.1532,TP_HIT,0.4778,72,TP_HIT,ACTIVE,UNAMBIGUOUS
883,2026-06-14T21:00:00+00:00,2026-06-14T22:00:00+00:00,SOLUSD,SHORT,SOLUSD_17853_BEARISH_17606_17618,70.636,69.561,1.075,1.5328,69.8298,70.636,69.3409,0.8062,0.4888,0.7,0.6063,30,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1532,-0.0015,0.1517,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
884,2026-06-16T02:00:00+00:00,2026-06-16T08:00:00+00:00,BTCUSD,LONG,BTCUSD_17882_BULLISH_17859_17867,65995.0,65400.0,595.0,0.9053,65846.25,65400.0,66307.1737,446.25,460.9237,0.7,1.0329,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1517,0.0016,0.1533,TP_HIT,1.0329,6,TP_HIT,ACTIVE,UNAMBIGUOUS
885,2026-06-17T15:00:00+00:00,2026-06-17T16:00:00+00:00,SOLUSD,SHORT,SOLUSD_17919_BEARISH_17906_17912,74.468,73.676,0.792,1.0732,73.874,74.468,73.3569,0.594,0.5171,0.7,0.8706,43,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1533,-0.0015,0.1517,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
886,2026-06-18T07:00:00+00:00,2026-06-18T13:00:00+00:00,BTCUSD,SHORT,BTCUSD_17935_BEARISH_17929_17932,64786.5,64435.0,351.5,0.5452,64522.875,64786.5,64071.2149,263.625,451.6601,0.7,1.7133,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1517,0.0026,0.1543,TP_HIT,1.7133,6,TP_HIT,ACTIVE,UNAMBIGUOUS
887,2026-06-19T23:00:00+00:00,2026-06-20T00:00:00+00:00,SOLUSD,SHORT,SOLUSD_17975_BEARISH_17954_17963,70.096,69.414,0.682,0.9776,69.5845,70.096,69.0974,0.5115,0.4871,0.7,0.9523,47,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1543,-0.0015,0.1528,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
888,2026-06-20T05:00:00+00:00,2026-06-20T15:00:00+00:00,XRPUSD,SHORT,XRPUSD_17981_BEARISH_17948_17956,1.155,1.1442,0.0108,0.9407,1.1469,1.155,1.1389,0.0081,0.008,0.7,0.9911,49,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1528,-0.0015,0.1513,SL_HIT,-1.0,10,SL_HIT,ACTIVE,UNAMBIGUOUS
889,2026-06-20T17:00:00+00:00,2026-06-21T21:00:00+00:00,ETHUSD,LONG,ETHUSD_17993_BULLISH_17981_17990,1732.8,1711.5,21.3,1.234,1727.475,1711.5,1739.5673,15.975,12.0923,0.7,0.757,37,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1513,-0.0015,0.1498,SL_HIT,-1.0,28,SL_HIT,ACTIVE,UNAMBIGUOUS
890,2026-06-22T16:00:00+00:00,2026-06-22T22:00:00+00:00,ETHUSD,LONG,ETHUSD_18040_BULLISH_18027_18035,1740.75,1725.5,15.25,0.8768,1736.9375,1725.5,1749.0961,11.4375,12.1586,0.7,1.063,53,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1498,-0.0015,0.1483,SL_HIT,-1.0,6,SL_HIT,ACTIVE,UNAMBIGUOUS
891,2026-06-24T10:00:00+00:00,2026-06-24T11:00:00+00:00,BTCUSD,LONG,BTCUSD_18082_BULLISH_18066_18072,62427.5,62081.0,346.5,0.5551,62340.875,62081.0,62777.2611,259.875,436.3861,0.7,1.6792,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483,0.0025,0.1508,TP_HIT,1.6792,1,TP_HIT,ACTIVE,UNAMBIGUOUS
892,2026-06-26T02:00:00+00:00,2026-06-26T03:00:00+00:00,SOLUSD,LONG,SOLUSD_18122_BULLISH_18115_18119,66.224,65.683,0.541,0.8172,66.0888,65.683,66.5514,0.4057,0.4626,0.7,1.1402,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1508,0.0017,0.1525,TP_HIT,1.1402,1,TP_HIT,ACTIVE,UNAMBIGUOUS
893,2026-06-26T03:00:00+00:00,2026-06-26T04:00:00+00:00,BTCUSD,SHORT,BTCUSD_18123_BEARISH_18117_18122,60234.0,59434.0,800.0,1.3329,59634.0,60234.0,59216.562,600.0,417.438,0.7,0.6957,34,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1525,-0.0015,0.1509,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
894,2026-06-26T06:00:00+00:00,2026-06-26T07:00:00+00:00,ETHUSD,SHORT,ETHUSD_18126_BEARISH_18118_18122,1583.0,1565.6,17.4,1.1082,1569.95,1583.0,1558.9603,13.05,10.9896,0.7,0.8421,42,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1509,-0.0015,0.1494,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
895,2026-06-26T09:00:00+00:00,2026-06-26T12:00:00+00:00,BTCUSD,LONG,BTCUSD_18129_BULLISH_18121_18126,59767.5,59206.5,561.0,0.9395,59627.25,59206.5,60044.6407,420.75,417.3907,0.7,0.992,49,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1494,-0.0015,0.1479,SL_HIT,-1.0,3,SL_HIT,ACTIVE,UNAMBIGUOUS
896,2026-06-27T17:00:00+00:00,2026-06-27T19:00:00+00:00,SOLUSD,LONG,SOLUSD_18161_BULLISH_18155_18158,72.087,71.525,0.562,0.7802,71.9465,71.525,72.4501,0.4215,0.5036,0.7,1.1948,59,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1479,-0.0015,0.1465,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
897,2026-06-27T23:00:00+00:00,2026-06-28T21:00:00+00:00,XRPUSD,LONG,XRPUSD_18167_BULLISH_18142_18146,1.0483,1.0382,0.0101,0.9639,1.0458,1.0382,1.0531,0.0076,0.0073,0.7,0.9664,48,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1465,-0.0015,0.145,SL_HIT,-1.0,22,SL_HIT,ACTIVE,UNAMBIGUOUS
898,2026-06-30T00:00:00+00:00,2026-06-30T12:00:00+00:00,XRPUSD,LONG,XRPUSD_18216_BULLISH_18197_18209,1.0487,1.0359,0.0128,1.2207,1.0455,1.0359,1.0528,0.0096,0.0073,0.7,0.7623,38,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.145,-0.0015,0.1436,SL_HIT,-1.0,12,SL_HIT,ACTIVE,UNAMBIGUOUS
899,2026-07-01T10:00:00+00:00,2026-07-01T12:00:00+00:00,XRPUSD,LONG,XRPUSD_18250_BULLISH_18240_18243,1.0415,1.0354,0.0061,0.5862,1.04,1.0354,1.0473,0.0046,0.0073,0.7,1.5912,79,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1436,-0.0014,0.1421,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
900,2026-07-01T19:00:00+00:00,2026-07-01T21:00:00+00:00,BTCUSD,SHORT,BTCUSD_18259_BEARISH_18209_18228,60673.5,59876.0,797.5,1.3291,60075.375,60673.5,59654.8474,598.125,420.5276,0.7,0.7031,35,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1421,-0.0014,0.1407,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
901,2026-07-01T21:00:00+00:00,2026-07-02T00:00:00+00:00,XRPUSD,SHORT,XRPUSD_18261_BEARISH_18211_18228,1.077,1.0638,0.0132,1.2376,1.0671,1.077,1.0596,0.0099,0.0075,0.7,0.7545,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1407,0.0011,0.1418,TP_HIT,0.7545,3,TP_HIT,ACTIVE,UNAMBIGUOUS
902,2026-07-02T01:00:00+00:00,2026-07-02T03:00:00+00:00,BTCUSD,SHORT,BTCUSD_18265_BEARISH_18261_18264,60835.0,60098.5,736.5,1.2243,60282.625,60835.0,59860.6466,552.375,421.9784,0.7,0.7639,38,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1418,-0.0014,0.1403,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
903,2026-07-02T10:00:00+00:00,2026-07-02T12:00:00+00:00,ETHUSD,SHORT,ETHUSD_18274_BEARISH_18102_18109,1660.0,1643.45,16.55,1.0058,1647.5875,1660.0,1636.0544,12.4125,11.5331,0.7,0.9292,46,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1403,-0.0014,0.1389,SL_HIT,-1.0,2,SL_HIT,ACTIVE,UNAMBIGUOUS
904,2026-07-03T02:00:00+00:00,2026-07-03T03:00:00+00:00,SOLUSD,LONG,SOLUSD_18290_BULLISH_18286_18289,80.891,80.409,0.482,0.5965,80.7705,80.409,81.3359,0.3615,0.5654,0.7,1.564,78,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1389,-0.0014,0.1375,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
905,2026-07-04T05:00:00+00:00,2026-07-04T13:00:00+00:00,XRPUSD,LONG,XRPUSD_18317_BULLISH_18309_18316,1.1416,1.1274,0.0142,1.2466,1.1381,1.1274,1.146,0.0107,0.008,0.7,0.748,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375,0.001,0.1386,TP_HIT,0.748,8,TP_HIT,ACTIVE,UNAMBIGUOUS
906,2026-07-05T02:00:00+00:00,2026-07-05T09:00:00+00:00,XRPUSD,LONG,XRPUSD_18338_BULLISH_18319_18325,1.1432,1.1332,0.01,0.8789,1.1407,1.1332,1.1487,0.0075,0.008,0.7,1.0647,53,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1386,-0.0014,0.1372,SL_HIT,-1.0,7,SL_HIT,ACTIVE,UNAMBIGUOUS
907,2026-07-06T00:00:00+00:00,2026-07-06T02:00:00+00:00,SOLUSD,SHORT,SOLUSD_18360_BEARISH_18329_18336,82.822,81.88,0.942,1.1458,82.1155,82.822,81.5407,0.7065,0.5748,0.7,0.8136,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1372,0.0011,0.1383,TP_HIT,0.8136,2,TP_HIT,ACTIVE,UNAMBIGUOUS
908,2026-07-06T02:00:00+00:00,2026-07-06T03:00:00+00:00,SOLUSD,LONG,SOLUSD_18362_BULLISH_18355_18357,81.131,80.819,0.312,0.385,81.053,80.819,81.6204,0.234,0.5674,0.7,2.4247,100,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1383,-0.0014,0.1369,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
909,2026-07-06T08:00:00+00:00,2026-07-06T12:00:00+00:00,ETHUSD,LONG,ETHUSD_18368_BULLISH_18345_18351,1767.05,1748.4,18.65,1.0566,1762.3875,1748.4,1774.7242,13.9875,12.3367,0.7,0.882,44,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1369,-0.0014,0.1356,SL_HIT,-1.0,4,SL_HIT,ACTIVE,UNAMBIGUOUS
910,2026-07-06T15:00:00+00:00,2026-07-06T21:00:00+00:00,ETHUSD,SHORT,ETHUSD_18375_BEARISH_18358_18372,1807.7,1783.35,24.35,1.3623,1789.4375,1807.7,1776.9114,18.2625,12.5261,0.7,0.6859,34,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1356,-0.0014,0.1342,SL_HIT,-1.0,6,SL_HIT,ACTIVE,UNAMBIGUOUS
911,2026-07-07T15:00:00+00:00,2026-07-07T16:00:00+00:00,XRPUSD,SHORT,XRPUSD_18399_BEARISH_18391_18397,1.1354,1.1267,0.0087,0.7697,1.1289,1.1354,1.121,0.0065,0.0079,0.7,1.2111,60,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1342,-0.0013,0.1329,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
912,2026-07-08T14:00:00+00:00,2026-07-09T06:00:00+00:00,BTCUSD,LONG,BTCUSD_18422_BULLISH_18373_18381,62029.5,61303.5,726.0,1.1734,61848.0,61303.5,62280.936,544.5,432.936,0.7,0.7951,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1329,0.0011,0.1339,TP_HIT,0.7951,16,TP_HIT,ACTIVE,UNAMBIGUOUS
913,2026-07-09T15:00:00+00:00,2026-07-09T18:00:00+00:00,XRPUSD,LONG,XRPUSD_18447_BULLISH_18434_18437,1.0905,1.0824,0.0081,0.7431,1.0885,1.0824,1.0961,0.0061,0.0076,0.7,1.2542,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339,0.0017,0.1356,TP_HIT,1.2542,3,TP_HIT,ACTIVE,UNAMBIGUOUS
914,2026-07-10T16:00:00+00:00,2026-07-11T14:00:00+00:00,ETHUSD,SHORT,ETHUSD_18472_BEARISH_18400_18409,1812.25,1791.75,20.5,1.141,1796.875,1812.25,1784.2969,15.375,12.5781,0.7,0.8181,40,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1356,-0.0014,0.1342,SL_HIT,-1.0,22,SL_HIT,ACTIVE,UNAMBIGUOUS
915,2026-07-11T16:00:00+00:00,2026-07-11T23:00:00+00:00,SOLUSD,LONG,SOLUSD_18496_BULLISH_18481_18494,78.061,77.456,0.605,0.7763,77.9098,77.456,78.4551,0.4537,0.5454,0.7,1.2019,60,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1342,-0.0013,0.1329,SL_HIT,-1.0,7,SL_HIT,ACTIVE,UNAMBIGUOUS
916,2026-07-11T23:00:00+00:00,2026-07-12T00:00:00+00:00,ETHUSD,LONG,ETHUSD_18503_BULLISH_18474_18495,1793.1,1780.8,12.3,0.6884,1790.025,1780.8,1802.5552,9.225,12.5302,0.7,1.3583,67,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1329,-0.0013,0.1316,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
917,2026-07-13T10:00:00+00:00,2026-07-13T13:00:00+00:00,BTCUSD,LONG,BTCUSD_18538_BULLISH_18444_18452,62939.0,62434.5,504.5,0.8027,62812.875,62434.5,63252.5651,378.375,439.6901,0.7,1.162,58,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1316,-0.0013,0.1302,SL_HIT,-1.0,3,SL_HIT,ACTIVE,UNAMBIGUOUS
918,2026-07-13T22:00:00+00:00,2026-07-14T00:00:00+00:00,BTCUSD,LONG,BTCUSD_18550_BULLISH_18434_18436,62105.5,61672.5,433.0,0.6995,61997.25,61672.5,62431.2307,324.75,433.9807,0.7,1.3364,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302,0.0017,0.132,TP_HIT,1.3364,2,TP_HIT,ACTIVE,UNAMBIGUOUS
919,2026-07-14T00:00:00+00:00,2026-07-14T01:00:00+00:00,ETHUSD,SHORT,ETHUSD_18552_BEARISH_18536_18540,1792.6,1782.8,9.8,0.549,1785.25,1792.6,1772.7532,7.35,12.4968,0.7,1.7002,85,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.132,-0.0013,0.1307,SL_HIT,-1.0,1,SL_HIT,ACTIVE,UNAMBIGUOUS
920,2026-07-14T19:00:00+00:00,2026-07-14T22:00:00+00:00,ETHUSD,SHORT,ETHUSD_18571_BEARISH_17578_17587,1892.35,1874.15,18.2,0.9702,1878.7,1892.35,1865.5491,13.65,13.1509,0.7,0.9634,48,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1307,-0.0013,0.1294,SL_HIT,-1.0,3,SL_HIT,ACTIVE,UNAMBIGUOUS
921,2026-07-15T01:00:00+00:00,2026-07-15T06:00:00+00:00,BTCUSD,LONG,BTCUSD_18577_BULLISH_18569_18575,64710.5,64284.0,426.5,0.6597,64603.875,64284.0,65056.1021,319.875,452.2271,0.7,1.4138,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1294,0.0018,0.1312,TP_HIT,1.4138,5,TP_HIT,ACTIVE,UNAMBIGUOUS
922,2026-07-15T07:00:00+00:00,2026-07-15T12:00:00+00:00,SOLUSD,LONG,SOLUSD_18583_BULLISH_18578_18580,77.589,77.018,0.571,0.7376,77.4462,77.018,77.9884,0.4282,0.5421,0.7,1.2659,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1312,0.0017,0.1329,TP_HIT,1.2659,5,TP_HIT,ACTIVE,UNAMBIGUOUS
923,2026-07-15T18:00:00+00:00,2026-07-16T01:00:00+00:00,BTCUSD,LONG,BTCUSD_18594_BULLISH_18583_18588,64856.5,64458.0,398.5,0.6146,64756.875,64458.0,65210.1731,298.875,453.2981,0.7,1.5167,75,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1329,-0.0013,0.1315,SL_HIT,-1.0,7,SL_HIT,ACTIVE,UNAMBIGUOUS
