ob_id,asset,direction,decision_timestamp,decision_bar_idx,ob_top,ob_bottom,ob_width,r_ctrl_a_quantedge_current,r_ctrl_b_proximal_edge,r_ctrl_c_midpoint_50,r_ctrl_d_deep_75,r_ctrl_e_swing_liquidity_tp,r_ctrl_f_atr_buffered_sl,r_ctrl_g_optimistic_exec,mfe_r,mae_r,holding_bars,is_ambiguous_same_bar_touch,first_touch_occurred
ETHUSD_1430_BULLISH_1418_1423,ETHUSD,LONG,2024-07-30T14:00:00+00:00,1430,3315.15,3284.7,30.450000000000273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.902573,1.304324,4,False,True
SOLUSD_1441_BEARISH_1421_1433,SOLUSD,SHORT,2024-07-31T01:00:00+00:00,1441,184.844,181.454,3.3899999999999864,1.7154,1.7143,4.428,9.856,2.5,1.4286,1.7154,2.787611,0.899312,18,False,True
ETHUSD_1453_BEARISH_1429_1434,ETHUSD,SHORT,2024-07-31T13:00:00+00:00,1453,3366.7,3328.15,38.54999999999973,1.7144,1.7143,0.0,0.0,-0.2,1.4286,1.7144,1.848249,0.111111,3,False,True
XRPUSD_1460_BULLISH_1436_1441,XRPUSD,LONG,2024-07-31T20:00:00+00:00,1460,0.6291,0.6193,0.009800000000000031,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.14966,2.129252,6,False,True
BTCUSD_1465_BULLISH_1309_1357,BTCUSD,LONG,2024-08-01T01:00:00+00:00,1465,64368.0,63760.0,608.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.101974,1.02193,2,False,True
XRPUSD_1477_BULLISH_1474_1476,XRPUSD,LONG,2024-08-01T13:00:00+00:00,1477,0.61,0.6017,0.008299999999999974,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.269076,1,False,True
XRPUSD_1478_BULLISH_1368_1373,XRPUSD,LONG,2024-08-01T14:00:00+00:00,1478,0.596,0.5913,0.0046999999999999265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.35461,1,False,True
XRPUSD_1479_BULLISH_1265_1281,XRPUSD,LONG,2024-08-01T15:00:00+00:00,1479,0.5902,0.5805,0.009699999999999931,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.127148,1.494845,1,False,True
BTCUSD_1484_BEARISH_1477_1479,BTCUSD,SHORT,2024-08-01T20:00:00+00:00,1484,64953.5,64462.5,491.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.135098,1,False,True
XRPUSD_1527_BULLISH_1513_1517,XRPUSD,LONG,2024-08-03T15:00:00+00:00,1527,0.5583,0.5435,0.014800000000000035,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.072072,1.108108,4,False,True
SOLUSD_1589_BEARISH_1556_1561,SOLUSD,SHORT,2024-08-06T05:00:00+00:00,1589,143.809,141.273,2.5360000000000014,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.253417,1.083596,1,False,True
BTCUSD_1619_BULLISH_1610_1616,BTCUSD,LONG,2024-08-07T11:00:00+00:00,1619,57273.5,56480.5,793.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.680538,2.410677,3,False,True
BTCUSD_1622_BULLISH_1608_1612,BTCUSD,LONG,2024-08-07T14:00:00+00:00,1622,56365.0,55553.0,812.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.391626,1.218391,3,False,True
ETHUSD_1622_BULLISH_1579_1584,ETHUSD,LONG,2024-08-07T14:00:00+00:00,1622,2412.45,2364.1,48.34999999999991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6091,1.252327,3,False,True
BTCUSD_1626_BULLISH_1597_1599,BTCUSD,LONG,2024-08-07T18:00:00+00:00,1626,55409.5,54399.5,1010.0,1.7143,1.7143,4.428,9.856,2.5,1.4286,1.7143,3.023762,0.805281,7,False,True
XRPUSD_1627_BEARISH_1556_1560,XRPUSD,SHORT,2024-08-07T19:00:00+00:00,1627,0.54,0.5297,0.010300000000000087,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.7143,2.456311,13.466019,1,True,True
XRPUSD_1652_BULLISH_1645_1650,XRPUSD,LONG,2024-08-08T20:00:00+00:00,1652,0.6168,0.6001,0.016700000000000048,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.94012,1.191617,9,False,True
SOLUSD_1660_BULLISH_1651_1655,SOLUSD,LONG,2024-08-09T04:00:00+00:00,1660,157.2,155.131,2.0689999999999884,1.7124,1.7143,4.428,0.0,-0.2,1.4286,1.7124,1.887063,0.599162,4,False,True
SOLUSD_1670_BULLISH_1636_1646,SOLUSD,LONG,2024-08-09T14:00:00+00:00,1670,154.347,151.597,2.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.344485,1.214788,1,False,True
XRPUSD_1698_BULLISH_1683_1692,XRPUSD,LONG,2024-08-10T18:00:00+00:00,1698,0.5941,0.5824,0.011699999999999933,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.492877,1.034188,5,False,True
SOLUSD_1708_BULLISH_1699_1707,SOLUSD,LONG,2024-08-11T04:00:00+00:00,1708,155.265,153.577,1.6879999999999882,1.7117,1.7143,0.0,0.0,-0.2,1.4286,1.7117,1.848341,0.035545,4,False,True
ETHUSD_1712_BEARISH_1660_1666,ETHUSD,SHORT,2024-08-11T08:00:00+00:00,1712,2707.45,2659.25,48.19999999999982,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.390041,1,False,True
BTCUSD_1713_BULLISH_1698_1712,BTCUSD,LONG,2024-08-11T09:00:00+00:00,1713,61199.0,60722.0,477.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.526205,1.865129,2,False,True
ETHUSD_1755_BULLISH_1746_1753,ETHUSD,LONG,2024-08-13T03:00:00+00:00,1755,2675.9,2628.1,47.80000000000018,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.001395,1.013947,6,False,True
XRPUSD_1771_BULLISH_1762_1768,XRPUSD,LONG,2024-08-13T19:00:00+00:00,1771,0.5792,0.5654,0.013800000000000034,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.681159,1.115942,19,False,True
BTCUSD_1773_BEARISH_1713_1715,BTCUSD,SHORT,2024-08-13T21:00:00+00:00,1773,61829.5,61001.5,828.0,1.7143,1.7143,4.428,9.856,2.5,1.4286,1.7143,2.809984,0.830113,16,False,True
SOLUSD_1777_BULLISH_1755_1768,SOLUSD,LONG,2024-08-14T01:00:00+00:00,1777,145.738,142.988,2.75,1.7161,1.7143,0.0,0.0,-0.2,1.4286,1.7161,1.929939,0.384727,10,False,True
SOLUSD_1785_BEARISH_1773_1777,SOLUSD,SHORT,2024-08-14T09:00:00+00:00,1785,147.869,145.95,1.9190000000000111,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.015807,1.194546,1,False,True
XRPUSD_1805_BULLISH_1756_1759,XRPUSD,LONG,2024-08-15T05:00:00+00:00,1805,0.5669,0.5625,0.0043999999999999595,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.30303,1.030303,1,False,True
XRPUSD_1811_BEARISH_1802_1806,XRPUSD,SHORT,2024-08-15T11:00:00+00:00,1811,0.5745,0.5675,0.007000000000000006,1.7619,1.7143,4.428,9.856,2.5,1.4286,1.7619,2.904762,0.790476,7,False,True
ETHUSD_1815_BEARISH_1797_1805,ETHUSD,SHORT,2024-08-15T15:00:00+00:00,1815,2680.2,2662.8,17.399999999999636,1.7142,1.7143,4.428,0.0,2.5,1.4286,1.7142,4.831418,0.586207,2,False,True
SOLUSD_1818_BULLISH_1597_1598,SOLUSD,LONG,2024-08-15T18:00:00+00:00,1818,140.6,136.212,4.388000000000005,1.7129,1.7143,4.428,9.856,-0.2,1.4286,1.7129,2.40869,0.994227,64,False,True
ETHUSD_1823_BULLISH_1728_1753,ETHUSD,LONG,2024-08-15T23:00:00+00:00,1823,2578.05,2508.6,69.45000000000027,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.049676,0.190785,58,False,True
XRPUSD_1830_BEARISH_1815_1818,XRPUSD,SHORT,2024-08-16T06:00:00+00:00,1830,0.5734,0.5688,0.0046000000000000485,2.8841,1.7143,0.0,0.0,2.5,1.4286,2.8841,3.811594,0.188406,6,False,True
BTCUSD_1865_BEARISH_1816_1819,BTCUSD,SHORT,2024-08-17T17:00:00+00:00,1865,59844.5,59418.0,426.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.183665,2.309887,9,False,True
SOLUSD_1873_BULLISH_1863_1872,SOLUSD,LONG,2024-08-18T01:00:00+00:00,1873,141.72,140.187,1.532999999999987,1.7162,1.7143,4.428,0.0,2.5,1.4286,1.7162,5.29963,0.599913,9,False,True
BTCUSD_1875_BULLISH_1869_1874,BTCUSD,LONG,2024-08-18T03:00:00+00:00,1875,59431.0,59146.0,285.0,1.7143,1.7143,4.428,0.0,-0.2,1.4286,1.7143,2.429825,0.678947,6,False,True
ETHUSD_1875_BULLISH_1869_1874,ETHUSD,LONG,2024-08-18T03:00:00+00:00,1875,2616.5,2599.75,16.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.437811,1,False,True
SOLUSD_1893_BULLISH_1890_1892,SOLUSD,LONG,2024-08-18T21:00:00+00:00,1893,145.637,144.38,1.257000000000005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.400159,3.082206,2,False,True
SOLUSD_1905_BULLISH_1876_1882,SOLUSD,LONG,2024-08-19T09:00:00+00:00,1905,141.658,140.647,1.0109999999999957,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.345203,1.292779,1,False,True
SOLUSD_1907_BEARISH_1902_1905,SOLUSD,SHORT,2024-08-19T11:00:00+00:00,1907,143.589,142.138,1.4509999999999934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.473007,1.987824,2,False,True
BTCUSD_1929_BEARISH_1788_1789,BTCUSD,SHORT,2024-08-20T09:00:00+00:00,1929,61724.0,60830.5,893.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.393397,0.0,5,False,True
SOLUSD_1955_BULLISH_1906_1910,SOLUSD,LONG,2024-08-21T11:00:00+00:00,1955,141.667,140.425,1.2419999999999902,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.525497,2.661836,2,False,True
SOLUSD_1962_BEARISH_1951_1953,SOLUSD,SHORT,2024-08-21T18:00:00+00:00,1962,143.813,142.656,1.1569999999999823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.86344,1.617689,2,False,True
XRPUSD_1970_BULLISH_1957_1962,XRPUSD,LONG,2024-08-22T02:00:00+00:00,1970,0.5963,0.5854,0.01090000000000002,2.0092,1.7143,0.0,0.0,2.5,1.4286,2.0092,2.620795,0.327217,43,False,True
SOLUSD_1981_BULLISH_1970_1979,SOLUSD,LONG,2024-08-22T13:00:00+00:00,1981,143.108,140.687,2.4209999999999923,1.7168,1.7143,0.0,0.0,-0.2,1.4286,1.7168,1.770205,0.212447,13,False,True
ETHUSD_2002_BEARISH_1925_1934,ETHUSD,SHORT,2024-08-23T10:00:00+00:00,2002,2695.6,2665.0,30.59999999999991,-1.0,-1.0,-1.0,-1.0,-1.0,1.4286,-1.0,1.745098,1.174292,4,False,True
SOLUSD_2003_BULLISH_1983_1994,SOLUSD,LONG,2024-08-23T11:00:00+00:00,2003,143.578,142.117,1.4610000000000127,1.7132,1.7143,0.0,0.0,2.5,1.4286,1.7132,3.615104,0.415925,3,False,True
XRPUSD_2011_BEARISH_1928_1934,XRPUSD,SHORT,2024-08-23T19:00:00+00:00,2011,0.615,0.6074,0.00759999999999994,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.421053,1.0,2,False,True
BTCUSD_2039_BEARISH_2034_2037,BTCUSD,SHORT,2024-08-24T23:00:00+00:00,2039,64440.0,63928.5,511.5,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.0,1.153796,1,False,True
SOLUSD_2039_BEARISH_1655_1670,SOLUSD,SHORT,2024-08-24T23:00:00+00:00,2039,163.61,160.464,3.146000000000015,1.7124,1.7143,0.0,0.0,-0.2,1.4286,1.7124,2.490994,0.0,8,False,True
XRPUSD_2041_BULLISH_2017_2029,XRPUSD,LONG,2024-08-25T01:00:00+00:00,2041,0.6088,0.6048,0.0040000000000000036,0.7333,0.9,0.0,0.0,-0.2,-0.5,0.7333,0.9,0.0,1,False,True
SOLUSD_2054_BEARISH_2039_2047,SOLUSD,SHORT,2024-08-25T14:00:00+00:00,2054,160.724,159.084,1.6399999999999864,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.781301,1.682439,7,False,True
SOLUSD_2076_BULLISH_2071_2074,SOLUSD,LONG,2024-08-26T12:00:00+00:00,2076,159.532,158.463,1.0690000000000168,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.107265,3.980979,2,False,True
SOLUSD_2078_BULLISH_2047_2061,SOLUSD,LONG,2024-08-26T14:00:00+00:00,2078,157.7931,155.373,2.4201000000000192,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.424693,2.015385,20,False,True
ETHUSD_2088_BULLISH_2007_2009,ETHUSD,LONG,2024-08-27T00:00:00+00:00,2088,2680.0,2646.95,33.05000000000018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.154312,1.463944,10,False,True
SOLUSD_2094_BULLISH_2082_2093,SOLUSD,LONG,2024-08-27T06:00:00+00:00,2094,159.415,156.46,2.954999999999984,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.0,1.072194,3,False,True
ETHUSD_2108_BULLISH_1935_2009,ETHUSD,LONG,2024-08-27T20:00:00+00:00,2108,2585.1,2554.45,30.65000000000009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.285481,7.462208,1,False,True
SOLUSD_2121_BEARISH_2117_2119,SOLUSD,SHORT,2024-08-28T09:00:00+00:00,2121,149.331,147.248,2.0829999999999984,1.7147,1.7143,4.428,0.0,-0.2,1.4286,1.7147,2.362458,0.50008,5,False,True
BTCUSD_2154_BULLISH_2132_2147,BTCUSD,LONG,2024-08-29T18:00:00+00:00,2154,59604.0,58629.0,975.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.792137,1.266667,20,False,True
SOLUSD_2154_BULLISH_1957_2011,SOLUSD,LONG,2024-08-29T18:00:00+00:00,2154,141.6,138.877,2.7229999999999848,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.142367,1.11458,1,False,True
SOLUSD_2172_BEARISH_2160_2165,SOLUSD,SHORT,2024-08-30T12:00:00+00:00,2172,141.18,139.886,1.2940000000000111,1.7099,1.7143,0.0,0.0,-0.2,1.4286,1.7099,2.276662,0.368367,1,False,True
BTCUSD_2178_BEARISH_2172_2174,BTCUSD,SHORT,2024-08-30T18:00:00+00:00,2178,59939.5,59364.0,575.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,1.886765,0.0,1,False,True
ETHUSD_2178_BEARISH_2172_2174,ETHUSD,SHORT,2024-08-30T18:00:00+00:00,2178,2551.4,2510.25,41.15000000000009,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,1.997165,0.45079,35,False,True
XRPUSD_2181_BEARISH_2172_2174,XRPUSD,SHORT,2024-08-30T21:00:00+00:00,2181,0.5677,0.5636,0.0040999999999999925,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.227642,3,False,True
SOLUSD_2188_BEARISH_2172_2174,SOLUSD,SHORT,2024-08-31T04:00:00+00:00,2188,140.787,138.566,2.2210000000000036,1.7117,1.7143,0.0,0.0,-0.2,1.4286,1.7117,1.876782,0.0,4,False,True
ETHUSD_2223_BEARISH_2217_2222,ETHUSD,SHORT,2024-09-01T15:00:00+00:00,2223,2493.25,2477.55,15.699999999999818,1.7142,1.7143,0.0,0.0,-0.2,1.4286,1.7142,2.07431,0.447983,2,False,True
XRPUSD_2224_BULLISH_2176_2188,XRPUSD,LONG,2024-09-01T16:00:00+00:00,2224,0.5568,0.5466,0.010199999999999987,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.039216,1.405229,6,False,True
SOLUSD_2235_BULLISH_1579_1584,SOLUSD,LONG,2024-09-02T03:00:00+00:00,2235,130.426,126.855,3.5709999999999837,1.7126,1.7143,4.428,9.856,-0.2,1.4286,1.7126,2.061327,0.94586,17,False,True
ETHUSD_2241_BEARISH_2205_2210,ETHUSD,SHORT,2024-09-02T09:00:00+00:00,2241,2528.35,2503.9,24.449999999999818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.531697,1,False,True
XRPUSD_2249_BEARISH_2228_2230,XRPUSD,SHORT,2024-09-02T17:00:00+00:00,2249,0.5622,0.5598,0.0024000000000000687,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.083333,1.041667,1,False,True
SOLUSD_2252_BEARISH_2228_2230,SOLUSD,SHORT,2024-09-02T20:00:00+00:00,2252,136.157,134.573,1.5840000000000032,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.838384,2.112795,6,False,True
ETHUSD_2259_BULLISH_2246_2252,ETHUSD,LONG,2024-09-03T03:00:00+00:00,2259,2527.9,2492.55,35.34999999999991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.239038,2.244696,10,False,True
BTCUSD_2264_BULLISH_2246_2252,BTCUSD,LONG,2024-09-03T08:00:00+00:00,2264,58807.5,58096.5,711.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.344116,2.015471,6,False,True
ETHUSD_2278_BULLISH_2232_2240,ETHUSD,LONG,2024-09-03T22:00:00+00:00,2278,2455.1,2424.1,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.275269,1.44086,1,False,True
SOLUSD_2308_BEARISH_2302_2307,SOLUSD,SHORT,2024-09-05T04:00:00+00:00,2308,134.674,133.482,1.1920000000000073,1.7114,1.7143,0.0,0.0,2.5,1.4286,1.7114,3.255034,0.0,2,False,True
BTCUSD_2321_BEARISH_2318_2319,BTCUSD,SHORT,2024-09-05T17:00:00+00:00,2321,57325.0,56472.5,852.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.20782,0.272727,14,False,True
ETHUSD_2340_BEARISH_2311_2319,ETHUSD,SHORT,2024-09-06T12:00:00+00:00,2340,2417.0,2398.0,19.0,1.7144,1.7143,0.0,0.0,2.5,1.4286,1.7144,3.294737,0.0,1,False,True
SOLUSD_2340_BEARISH_2317_2319,SOLUSD,SHORT,2024-09-06T12:00:00+00:00,2340,134.923,133.283,1.6400000000000148,1.7179,1.7143,4.428,0.0,-0.2,1.4286,1.7179,2.439024,0.50813,1,False,True
BTCUSD_2341_BULLISH_2336_2340,BTCUSD,LONG,2024-09-06T13:00:00+00:00,2341,55931.5,55633.0,298.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.035176,5.102178,1,False,True
SOLUSD_2342_BULLISH_2335_2340,SOLUSD,LONG,2024-09-06T14:00:00+00:00,2342,130.132,127.51,2.622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.277905,1.351386,1,False,True
BTCUSD_2346_BULLISH_1579_1584,BTCUSD,LONG,2024-09-06T18:00:00+00:00,2346,53607.5,52540.0,1067.5,1.7143,1.7143,4.428,9.856,-0.2,1.4286,1.7143,1.850898,0.968774,21,False,True
ETHUSD_2368_BULLISH_2360_2367,ETHUSD,LONG,2024-09-07T16:00:00+00:00,2368,2300.0,2275.7,24.300000000000182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.666667,1,False,True
ETHUSD_2380_BEARISH_2367_2369,ETHUSD,SHORT,2024-09-08T04:00:00+00:00,2380,2311.2,2291.65,19.549999999999727,1.7144,1.7143,4.428,9.856,-0.2,1.4286,1.7144,2.028133,0.907928,9,False,True
SOLUSD_2383_BEARISH_2338_2344,SOLUSD,SHORT,2024-09-08T07:00:00+00:00,2383,131.103,129.461,1.641999999999996,1.7146,1.7143,4.428,9.856,-0.2,1.4286,1.7146,1.777913,0.917986,7,False,True
XRPUSD_2386_BEARISH_2367_2373,XRPUSD,SHORT,2024-09-08T10:00:00+00:00,2386,0.533,0.5309,0.0020999999999999908,0.4286,0.881,0.0,0.0,-0.2,-0.5,0.4286,1.0,0.238095,1,False,True
SOLUSD_2390_BULLISH_2375_2383,SOLUSD,LONG,2024-09-08T14:00:00+00:00,2390,127.861,126.47,1.3910000000000053,1.7127,1.7143,4.428,9.856,-0.2,1.4286,1.7127,1.808531,0.790079,3,False,True
BTCUSD_2393_BEARISH_2385_2391,BTCUSD,SHORT,2024-09-08T17:00:00+00:00,2393,54722.0,54441.0,281.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.948399,3.128114,5,False,True
XRPUSD_2399_BEARISH_2385_2391,XRPUSD,SHORT,2024-09-08T23:00:00+00:00,2399,0.5319,0.5295,0.0024000000000000687,0.2083,0.7083,0.0,0.0,-0.2,-0.5,0.2083,0.916667,0.416667,1,False,True
XRPUSD_2409_BULLISH_2398_2408,XRPUSD,LONG,2024-09-09T09:00:00+00:00,2409,0.5314,0.5259,0.005499999999999949,2.4182,1.7143,0.0,0.0,2.5,1.4286,2.4182,3.09697,0.466667,12,False,True
BTCUSD_2414_BULLISH_2405_2413,BTCUSD,LONG,2024-09-09T14:00:00+00:00,2414,54922.0,54578.5,343.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.439107,0.056769,1,False,True
SOLUSD_2418_BEARISH_2296_2348,SOLUSD,SHORT,2024-09-09T18:00:00+00:00,2418,134.952,132.983,1.968999999999994,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.239208,1.062299,1,False,True
ETHUSD_2421_BEARISH_2341_2343,ETHUSD,SHORT,2024-09-09T21:00:00+00:00,2421,2401.0,2355.8,45.19999999999982,1.7142,1.7143,4.428,9.856,-0.2,1.4286,1.7142,1.756637,0.941003,37,False,True
XRPUSD_2436_BEARISH_2340_2342,XRPUSD,SHORT,2024-09-10T12:00:00+00:00,2436,0.5452,0.5375,0.00770000000000004,1.632,1.7143,4.428,0.0,-0.2,1.4286,1.632,1.822511,0.601732,24,False,True
BTCUSD_2449_BULLISH_2438_2442,BTCUSD,LONG,2024-09-11T01:00:00+00:00,2449,57163.0,56514.5,648.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.347726,1.556155,3,False,True
XRPUSD_2452_BULLISH_2414_2416,XRPUSD,LONG,2024-09-11T04:00:00+00:00,2452,0.5328,0.5281,0.0047000000000000375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.070922,1.425532,9,False,True
BTCUSD_2465_BEARISH_2443_2453,BTCUSD,SHORT,2024-09-11T17:00:00+00:00,2465,58037.0,57316.0,721.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.527508,1.019417,8,False,True
ETHUSD_2477_BULLISH_2466_2473,ETHUSD,LONG,2024-09-12T05:00:00+00:00,2477,2359.65,2329.45,30.200000000000273,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.666667,1.077263,9,False,True
BTCUSD_2480_BEARISH_2296_2342,BTCUSD,SHORT,2024-09-12T08:00:00+00:00,2480,58523.5,58110.5,413.0,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.002421,0.104116,4,False,True
ETHUSD_2491_BEARISH_2474_2486,ETHUSD,SHORT,2024-09-12T19:00:00+00:00,2491,2392.0,2360.15,31.84999999999991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.271062,1.881214,20,False,True
SOLUSD_2496_BULLISH_2487_2494,SOLUSD,LONG,2024-09-13T00:00:00+00:00,2496,135.463,133.4,2.062999999999988,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.402488,1.135725,10,False,True
BTCUSD_2499_BULLISH_2485_2489,BTCUSD,LONG,2024-09-13T03:00:00+00:00,2499,57866.5,57331.0,535.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.02521,0.289138,11,False,True
SOLUSD_2507_BULLISH_2467_2472,SOLUSD,LONG,2024-09-13T11:00:00+00:00,2507,132.885,131.692,1.1929999999999836,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.249511,1.015647,1,False,True
SOLUSD_2511_BEARISH_2442_2452,SOLUSD,SHORT,2024-09-13T15:00:00+00:00,2511,138.008,136.054,1.9540000000000077,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.377687,1.131696,3,False,True
SOLUSD_2515_BEARISH_2184_2213,SOLUSD,SHORT,2024-09-13T19:00:00+00:00,2515,139.245,137.946,1.2990000000000066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.346677,1.342828,2,False,True
ETHUSD_2540_BEARISH_2532_2538,ETHUSD,SHORT,2024-09-14T20:00:00+00:00,2540,2423.85,2414.4,9.449999999999818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.269841,1.687831,5,False,True
XRPUSD_2547_BULLISH_2532_2541,XRPUSD,LONG,2024-09-15T03:00:00+00:00,2547,0.5905,0.5835,0.007000000000000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.390476,1.4,8,False,True
ETHUSD_2553_BULLISH_2538_2545,ETHUSD,LONG,2024-09-15T09:00:00+00:00,2553,2414.5,2375.75,38.75,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.483011,1.00172,8,False,True
BTCUSD_2560_BULLISH_2554_2558,BTCUSD,LONG,2024-09-15T16:00:00+00:00,2560,60047.5,59873.5,174.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.08046,1,False,True
BTCUSD_2561_BULLISH_2538_2540,BTCUSD,LONG,2024-09-15T17:00:00+00:00,2561,59884.0,59423.0,461.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.208243,1.141721,5,False,True
SOLUSD_2598_BULLISH_2582_2597,SOLUSD,LONG,2024-09-17T06:00:00+00:00,2598,132.39,129.947,2.4429999999999836,1.7141,1.7143,0.0,0.0,-0.2,1.4286,1.7141,2.055806,0.459135,9,False,True
BTCUSD_2601_BEARISH_2576_2582,BTCUSD,SHORT,2024-09-17T09:00:00+00:00,2601,59178.5,58844.0,334.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.258595,1,False,True
XRPUSD_2614_BULLISH_2605_2607,XRPUSD,LONG,2024-09-17T22:00:00+00:00,2614,0.5858,0.5807,0.005099999999999993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.176471,1.339869,2,False,True
BTCUSD_2621_BULLISH_2616_2619,BTCUSD,LONG,2024-09-18T05:00:00+00:00,2621,60328.5,59870.5,458.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.953421,1.618632,4,False,True
